codi_carrer,numpost,llepost,tipusnum,districte,barri,secc_est,secc_cens,dist_post,x_ed50,y_ed50,x_etrs89,y_etrs89,longitud_wgs84,latitud_wgs84
25170.0,31,,,14,141,,1402,,,,726965.1410026045,4373875.52189719,-0.36099077434887317,39.484556394317174
69180.0,30,,,16,161,,1601,,,,723927.535002602,4374658.859897186,-0.39601255827533305,39.49240343214896
67020.0,5,,,9,094,,0930,,,,724380.4100025968,4369175.252897222,-0.39259538569749275,39.442925956422485
81568.0,2,,,15,152,,1528,,,,725332.6750026044,4375143.023897182,-0.379524849735613,39.496394486753765
31920.0,111,,,10,105,,1032,,,,726183.6830026003,4370355.560897213,-0.37126138632168576,39.453078601514875
37470.0,191,,,12,123,,1228,,,,728439.8710026029,4371535.841897204,-0.34466202171162097,39.46310681222044
7170.0,41,,,11,112,,1130,,,,729648.4130026035,4372698.787897198,-0.33022816992353277,39.47325279461284
38370.0,25,,,4,042,,0409,,,,724626.7460026022,4373698.481897195,-0.3882131948890695,39.4835765369663
35130.0,4,,,11,113,,1136,,,,729779.5860026046,4373426.209897194,-0.3284541611050909,39.479765166907285
43080.0,44,,,11,112,,1128,,,,729364.7010026043,4372841.817497197,-0.33347392339104487,39.47461583426302
77070.0,22,,,11,111,,1105,,,,729182.9240026022,4371515.696897206,-0.3360405830379506,39.462728023275055
62010.0,16,,,1,013,,0113,,,,725258.3460026018,4372904.529897197,-0.3811448240730665,39.47626490187437
38910.0,4,,,12,124,,1235,,,,727576.6850026023,4371814.934897203,-0.3545902962890837,39.46584752027382
59670.0,45,,,16,161,,1615,,,,724590.8020026032,4374702.882897185,-0.3882922889207039,39.49262675420878
63090.0,22,,,19,197,,1911,,,,724544.0020025962,4368295.523897228,-0.39099185112100326,39.434964622062814
7620.0,21,,,18,181,,1807,,,,721435.6900025983,4375644.60389718,-0.4246342571826753,39.50192172999829
1710.0,9,,,10,101,,1010,,,,727199.6360026016,4371118.771897209,-0.35920583361294783,39.459680913040536
22380.0,6,,,11,112,,1122,,,,729595.2425026031,4372384.139397199,-0.3309539651263527,39.47043488326791
5970.0,25,,,11,113,,1138,,,,729868.1119026046,4373506.436497192,-0.3273983037543618,39.480463625785504
38820.0,340,,,11,112,,1131,,,,729743.7440026038,4372865.427897195,-0.3290636353609374,39.47472724830244
30750.0,46,,,18,181,,1807,,,,721467.386002598,4375640.96189718,-0.42426718318013135,39.5018807829986
56430.0,51,,,10,101,,1010,,,,727112.2440026016,4371106.433897209,-0.36022479812035946,39.459592911794516
28800.0,7,,,3,031,,0302,,,,724944.7470026015,4372428.235897199,-0.3849477909039243,39.47205970452719
14730.0,14,,,12,122,,1218,,,,727453.0900026027,4372025.567897203,-0.3559537623005392,39.46777609430657
55800.0,28,,,18,181,,1804,,,,722162.2910025994,4375223.161897184,-0.41633225968924803,39.497940724017376
32790.0,32,,,8,081,,0818,,,,724533.042002599,4370716.82689721,-0.3903051513285615,39.45676235443562
70320.0,11,,,18,181,,1803,,,,721889.8040025989,4375847.657897178,-0.41929014524093006,39.503632429653464
47670.0,1,,,11,111,,1154,,,,728860.5980026025,4371216.675897205,-0.339885954598418,39.46012229881877
18390.0,64,,,7,071,,0719,,,,723805.4990025987,4372032.303897202,-0.3983118896935166,39.46879278176086
31740.0,173,,,10,106,,1041,,,,727520.5640025999,4369193.625897221,-0.35613524260231405,39.442267859178216
45600.0,5,,,19,197,,1913,,,,724638.8390025955,4368163.147897228,-0.3899354917950148,39.43374835027362
54090.0,11,,,11,112,,1112,,,,730304.3110026021,4371664.373897201,-0.3229678889775414,39.463767015493886
58260.0,6,,,19,193,,1907,,,,728986.7660025972,4366883.235897236,-0.3399061164305838,39.42108374270143
39570.0,18,,,19,195,,1909,,,,731245.5930025827,4354630.066897314,-0.317917628945577,39.31019163016133
40170.0,10,,,10,103,,1047,,,,725709.7140025996,4370583.613897213,-0.3766874092483448,39.455255687475095
38820.0,4,,,11,112,,1111,,,,729613.482702602,4371575.199397204,-0.3310205014726635,39.463148883084386
33030.0,68,,,4,044,,0427,,,,723490.8480026003,4373684.430897192,-0.40141248139848634,39.483745875879706
57030.0,29,,,5,052,,0515,,,,725690.9970026041,4373992.4328971915,-0.3757515332699709,39.48594391456761
69330.0,211,,,9,091,,0910,,,,725114.5720025991,4370725.556897209,-0.38354981912476827,39.456689118605354
13620.0,53,,,18,181,,1808,,,,721597.1270025987,4375593.358897179,-0.42277552411419944,39.50141885875732
39000.0,10,,,17,173,,1703,,,,725469.9690026068,4377450.380897169,-0.3771485571078954,39.51712727991668
71520.0,6,,,1,013,,0114,,,,725296.6025026024,4373150.295997197,-0.38061746424758075,39.47846707226649
47880.0,1,,,11,111,,1104,,,,729306.839002602,4371340.486897206,-0.33466188602180785,39.46111798858733
54840.0,1,,,2,021,,0213,,,,726104.856002601,4371433.211897205,-0.3718116151653208,39.462799394009146
76560.0,5,,,13,134,,1322,,,,727892.898002604,4373080.425897196,-0.350485930077375,39.47715452241274
81862.0,8,,,10,103,,1043,,,,726124.7630025994,4369543.409897218,-0.3722204750057466,39.4457837703129
34620.0,36,,,11,113,,1150,,,,729730.1960026054,4373776.372897191,-0.328907168934661,39.48293010044229
57000.0,4,,,10,106,,1054,,,,729068.6410026001,4369535.440897218,-0.33804700104029917,39.44493434065784
81285.0,9,,,8,084,,0830,,,,723734.8820025977,4370807.149897211,-0.39954273284271113,39.45778311643551
9360.0,11,,,3,034,,0344,,,,725087.1210026005,4371582.921897205,-0.3835794377356058,39.464413631677495
66420.0,23,,,2,023,,0245,,,,726732.106002602,4371869.239897204,-0.36437969017567723,39.4665591698794
80260.0,2,,,4,041,,0422,,,,723917.9740026013,4373707.520897191,-0.3964432224548618,39.48384265707061
32790.0,101,,,9,092,,0919,,,,724321.5750025978,4370213.165897216,-0.3929298155978707,39.452283858645345
54660.0,104,,,11,112,,1115,,,,729701.4960026032,4371999.165897201,-0.3298525608481106,39.46694145737577
52650.0,30,,,11,112,,1128,,,,729580.3100026033,4372688.535897197,-0.3310226224814896,39.473178686557674
6390.0,41,,,8,081,,0804,,,,724127.4450025994,4371617.115897207,-0.39471242532991657,39.46497178744306
20070.0,4,,,1,012,,0108,,,,726083.0071026026,4372667.599497197,-0.3716470607612368,39.4739160149417
81219.0,31,,,18,182,,1804,,,,722956.7030026002,4374828.399897186,-0.4072344884206332,39.494181732531914
23430.0,10,,,8,083,,0824,,,,722851.381002596,4370867.90489721,-0.4097814731635402,39.45855908870358
65670.0,54,,,11,112,,1108,,,,729556.6860026026,4371784.926897202,-0.33160788171526306,39.46505175236802
38820.0,294,,,11,112,,1130,,,,729723.2560026037,4372664.870897197,-0.3293706509972321,39.47292754134186
510.0,6,,,4,043,,0412,,,,724648.351002602,4373991.557897189,-0.387863473397264,39.48620893762701
48300.0,18,,,16,161,,1619,,,,724169.6670026021,4374098.1598971905,-0.3933881954253233,39.487293356891854
25170.0,20,,,14,141,,1402,,,,726863.3560026041,4373875.522897191,-0.36217309007556364,39.484583249031296
30060.0,35,,,17,171,,1701,,,,724685.2940026075,4378675.107897158,-0.385854059150188,39.52835674973511
81434.0,8,,,16,161,,1628,,,,723929.5256026017,4374118.455097188,-0.3961710005325339,39.487538583837356
28770.0,12,,,18,181,,1802,,,,721902.0540025983,4375347.189897182,-0.4193145293527817,39.49912434614694
990.0,77,,,19,192,,1903,,,,726702.7340025977,4367769.427897228,-0.3661123984120399,39.429664025721685
4890.0,25,,,19,192,,1905,,,,727056.3470025968,4366833.714897235,-0.3623258615209255,39.421148484439186
73890.0,26,,,1,015,,0125,,,,725576.1810026017,4372590.5598972,-0.377559482984377,39.47335555572779
48150.0,22,,,9,091,,0905,,,,724700.354102599,4370742.03169721,-0.3883539316713751,39.456945590512646
41340.0,29,,,12,121,,1203,,,,728132.9820026028,4371965.7478972,-0.34807868281394005,39.4670577494376
26550.0,33,,,19,192,,1903,,,,726419.9610025974,4367571.157897231,-0.3694616280639499,39.42795368397126
20280.0,110,,,15,152,,1519,,,,725539.8610026045,4375269.492897185,-0.37707496385284023,39.49747853772854
74400.0,26,,,9,091,,0905,,,,724804.5710025993,4370679.840897213,-0.38716476249992665,39.45635859613735
63670.0,10,,,6,063,,0621,,,,726788.0870026043,4373457.565897193,-0.36318956919484824,39.480841043816746
26370.0,19,,,6,063,,0622,,,,726940.282002604,4373566.8588971915,-0.3613845955753438,39.481784666729254
56280.0,7,,,1,012,,0105,,,,725878.339002602,4372622.684897197,-0.3740393175740175,39.47356547141019
64590.0,40,,,12,125,,1237,,,,727552.8180026021,4371422.463897208,-0.35500127874049275,39.46232119201264
29850.0,27,,,11,112,,1128,,,,729390.7320026037,4372695.357897197,-0.33322196915134006,39.47329063714241
34410.0,29,,,4,041,,0403,,,,723789.0270026003,4373440.873897193,-0.398030575555341,39.48147603897051
32880.0,35,,,19,196,,1916,,,,733024.09700258,4354400.903897313,-0.29739059535065004,39.30765206423342
81479.0,10,,,19,194,,1908,,,,729646.3060025924,4362800.971897259,-0.33365259459808544,39.38416409397154
12960.0,82,,,2,021,,0225,,,,726065.7960026009,4371113.228897208,-0.37237357121703807,39.45992943736668
75660.0,65,,,11,112,,1109,,,,729456.1760026028,4371793.496897204,-0.3327720870771832,39.46515568319348
1650.0,12,,,7,072,,0724,,,,723111.8180025979,4372245.454897202,-0.406296732161907,39.47089150797779
70620.0,113,,,13,131,,1330,,,,728655.0830026028,4372091.341897203,-0.3419726207492362,39.468049695395564
4620.0,9,,,16,161,,1604,,,,724074.2600026019,4374557.983897186,-0.39434190869340235,39.49145720879917
35460.0,139,,,16,161,,1633,,,,725015.3360026043,4375288.7748971805,-0.38316246215907795,39.497789507269175
81122.0,4,,,7,073,,0731,,,,723686.6370025983,4371570.251897206,-0.3998471938410566,39.4646645928468
81497.0,17,,,15,153,,1540,,,,726544.7120026054,4374622.482897185,-0.36562053975733827,39.49139064192633
26460.0,83,,,16,161,,1626,,,,724257.4470026025,4374960.004897184,-0.3920784859431699,39.49502815311857
42420.0,1,,,18,181,,1807,,,,721438.8830025983,4375527.834897184,-0.4246359755108502,39.500869816576824
540.0,1,,,12,122,,1218,,,,727503.0050026026,4371949.510897201,-0.35540003326291536,39.467078314425024
81167.0,2,,,8,081,,0818,,,,724488.2290025989,4370865.126897211,-0.3907756260569583,39.458108927609246
56820.0,28,,,3,032,,0310,,,,725474.228002601,4371774.435897205,-0.37901939317508726,39.46603619262291
12540.0,128,,,16,161,,1610,,,,724440.651002602,4374335.857897187,-0.3901602586122339,39.48936227419152
21000.0,1,,,1,013,,0114,,,,725363.299002602,4373131.597897196,-0.37984910483593176,39.4782813027864
81516.0,4,,,7,075,,0742,,,,722717.9010025962,4371787.985897206,-0.4110243911604607,39.46687565852554
73080.0,10,,,11,111,,1101,,,,729124.3240026021,4371246.396897208,-0.3368134902761433,39.460319680880055
22290.0,2,,,2,021,,0213,,,,726071.6490026013,4371362.815897208,-0.3722210700999594,39.462174469381495
58860.0,13,,,16,161,,1613,,,,724183.6540026027,4374784.017897185,-0.39299501050576185,39.49346329064467
51150.0,1,,,6,062,,0607,,,,726873.2230026033,4372554.769897199,-0.36250780473524186,39.47269249001103
5610.0,50,,,11,112,,1121,,,,729589.7457026034,4372411.494297199,-0.33100838660595616,39.47068256619418
36930.0,14,,,10,106,,1054,,,,729259.2110026008,4369995.607897215,-0.3356767278001479,39.44902556863711
2940.0,8,,,16,161,,1612,,,,724227.0400026025,4374705.098897187,-0.39251752480059676,39.492741611664385
21460.0,17,,,11,113,,1133,,,,729630.045002605,4373838.200897189,-0.3300491528686145,39.48351333697377
67170.0,13,,,1,011,,0102,,,,725694.6520026023,4373059.552897196,-0.376024849017363,39.477545973682965
56550.0,3,,,2,021,,0221,,,,726226.414002601,4371355.9338972075,-0.3704262434156326,39.462071874210885
70860.0,11,,,6,062,,0612,,,,727259.7230026027,4371795.533897202,-0.3582776767735851,39.46575661987802
29760.0,2,,,15,152,,1527,,,,725619.1800026041,4374643.671897185,-0.3763653284301826,39.491824640172396
20280.0,88,,,15,152,,1520,,,,725560.2900026048,4375142.541897183,-0.37688059633869825,39.49633047807023
69180.0,4,,,16,161,,1601,,,,723862.9170026024,4374724.1698971875,-0.3967413148061599,39.49300812623566
81711.0,5,,,8,084,,0827,,,,724229.3820025984,4370697.476897212,-0.39383759431695,39.45666729826182
58440.0,27,,,8,085,,0832,,,,724279.8708025976,4370459.486797213,-0.3933312938501363,39.45451192948109
58560.0,33,,,13,131,,1302,,,,729195.1870026031,4372003.9768972015,-0.33573048594379296,39.46711970542977
24990.0,14,,,2,021,,0215,,,,725947.0930026014,4371416.534897205,-0.37364925341075467,39.46269069707461
36030.0,37,,,11,112,,1119,,,,730033.519202603,4372163.8326972015,-0.3259401516520345,39.46833493556102
7170.0,40,,,11,112,,1130,,,,729657.9117026038,4372688.503897197,-0.33012139606678453,39.47315769571979
46590.0,14,,,1,015,,0125,,,,725600.4720026021,4372655.2768971985,-0.3772554766240881,39.47393171706796
81219.0,18,,,18,182,,1804,,,,723064.9360026006,4374925.111897185,-0.40594467956435976,39.495024204366175
64530.0,25,,,15,152,,1539,,,,725399.1010026045,4375297.531897183,-0.3787008446097675,39.49776782654131
81451.0,1,,,17,176,,1708,,,,722546.729002605,4379417.556897158,-0.41046323116751116,39.53559648165064
72990.0,18,,,10,106,,1041,,,,727895.0300026004,4369458.871897219,-0.3516976907410466,39.44455638254627
81815.0,9,,,8,083,,0824,,,,722814.1980025957,4370858.410897211,-0.41021640906692863,39.458483251103395
81118.0,1,,,7,073,,0731,,,,723716.4460025987,4371564.364897207,-0.3995029996117697,39.46460385656184
81606.0,7,,,10,107,,1053,,,,727227.5560026013,4370798.074897208,-0.3589907984121206,39.45678693546548
32580.0,9,,,7,074,,0736,,,,722988.994002597,4371750.091897207,-0.40788876662193446,39.46646438172216
75930.0,5,,,1,011,,0103,,,,725927.4710026028,4373095.1448971955,-0.37330865295258103,39.47780524946339
59340.0,1,,,5,053,,0527,,,,726079.3800026035,4373608.060897193,-0.3713703621939034,39.48238216674969
69360.0,32,,,15,153,,1535,,,,726316.4130026046,4374718.609897186,-0.36824004684567624,39.49231598754391
37890.0,2,,,6,064,,0624,,,,726672.3900026035,4373351.3318971945,-0.36456952815571503,39.479915311615635
900.0,13,,,6,064,,0624,,,,726711.1160026041,4373282.744897191,-0.3641430411514702,39.47928775386257
27870.0,25,,,3,032,,0310,,,,725481.3450026006,4371651.526897205,-0.3789782749951645,39.46492800184998
56490.0,8,,,15,152,,1515,,,,725964.3290026049,4375051.025897183,-0.3722175528567203,39.49540066600363
48120.0,15,,,6,061,,0602,,,,726877.6630026032,4372867.350897195,-0.3623499192919179,39.47550487776268
59190.0,53,,,2,021,,0210,,,,726406.2100026011,4371177.828897208,-0.3683988412235335,39.46042147185997
49830.0,8,,,19,195,,1909,,,,731281.6400025825,4354898.172897313,-0.3174077588818877,39.312595216009655
38290.0,173,,,10,106,,1041,,,,728586.7810026004,4369305.348897219,-0.34371966980622237,39.44299127291365
28680.0,27,,,11,112,,1121,,,,729737.9984026034,4372520.263297199,-0.3292492402447139,39.47162202040839
36870.0,24,,,11,112,,1112,,,,729820.7300026031,4371718.247897202,-0.32856469451990417,39.46438114318971
2910.0,72,,,11,112,,1115,,,,729792.2380026027,4371982.536897202,-0.3288045386636006,39.466767566221854
55500.0,14,,,1,014,,0119,,,,725171.7240026023,4372864.2668972,-0.3821644995614466,39.475925155758794
62640.0,30,,,12,121,,1206,,,,728207.6680026025,4371977.959897202,-0.34720719458559063,39.467147874017144
2160.0,46,,,15,152,,1528,,,,725307.173002605,4375209.323897182,-0.37979871058038933,39.49699794428358
62610.0,321,,,17,172,,1702,,,,726258.8330026058,4375895.524897178,-0.3685092755906328,39.50292462142342
18270.0,8,,,7,071,,0701,,,,724015.4160026,4372521.869897199,-0.3957096203950319,39.47314490879755
900.0,148,,,13,132,,1312,,,,728448.518002604,4372565.638897196,-0.34420902986567525,39.472373650293825
62010.0,62,,,3,031,,0308,,,,724964.1920026012,4372837.598897196,-0.3845838933577157,39.47573938635834
51630.0,22,,,13,131,,1304,,,,728622.5780026033,4372405.0148972,-0.3422426112663656,39.470881672206694
70890.0,35,,,17,176,,1706,,,,722862.9900026063,4380088.5808971515,-0.4065618518494049,39.54155453569104
30150.0,29,,,19,192,,1905,,,,727150.9350025975,4367867.606897228,-0.36087690074642814,39.43042975593782
57480.0,17,,,19,192,,1905,,,,726839.3380025973,4367084.129897235,-0.36475937633873196,39.42345962386465
6510.0,4,,,11,111,,1104,,,,729225.2470026029,4371377.395897204,-0.33559662979225985,39.461471926637394
2010.0,25,,,14,141,,1408,,,,727214.4160026053,4374156.086897189,-0.35799962071494484,39.48701596397902
35280.0,2,,,7,074,,0736,,,,723007.7680025971,4371591.432897206,-0.4077237634932824,39.46503136679988
81530.0,86,,,19,195,,1909,,,,731308.1020025823,4354660.096897312,-0.3171830383186066,39.31044522935598
33060.0,19,,,9,092,,0923,,,,724594.180002598,4370427.872897214,-0.3896924547917237,39.454145456521196
62610.0,59,,,5,054,,0529,,,,725576.1500026041,4374220.410897191,-0.37700846905215885,39.48802609765572
65670.0,32,,,11,112,,1108,,,,729551.6794026025,4371703.809597201,-0.3316939225253893,39.464322963178034
81176.0,69,,,11,113,,1133,,,,729570.0210026046,4373669.07589719,-0.3308045853118447,39.482007093128345
60390.0,1,,,9,091,,0905,,,,724731.2910025992,4370829.039897209,-0.38796541833589937,39.45772070153978
15330.0,8,,,18,181,,1802,,,,721946.3810025989,4375288.685897185,-0.41881899519504096,39.4985862869134
47010.0,21,,,11,115,,1144,,,,729592.0886026009,4369715.583097216,-0.33190839657096993,39.44641644603266
81539.0,5,,,18,181,,1807,,,,721450.8770025985,4375685.06289718,-0.42444434364318945,39.50228200837692
930.0,21,,,19,191,,1901,,,,725883.5470025975,4368079.164897227,-0.3755158711687583,39.432667087060516
10290.0,3,,,19,197,,1912,,,,724425.4250025954,4368226.697897228,-0.3923913881060183,39.434375982348044
19590.0,26,,,17,177,,1707,,,,724477.1460026054,4377233.783897169,-0.3887596570892451,39.515437570526046
37390.0,52,,,10,103,,1048,,,,725677.9058025989,4369855.839997217,-0.3773026998949045,39.448713189036724
35340.0,12,,,19,197,,1913,,,,724572.8593025955,4368129.554497227,-0.390712648146443,39.43346315963843
63480.0,6,,,4,042,,0409,,,,724804.7660026021,4373721.990897193,-0.3861374075348585,39.483741649968536
56280.0,33,,,1,012,,0108,,,,726120.8730026021,4372566.895897199,-0.37124141861588267,39.472999622347885
81218.0,50,,,19,196,,1916,,,,734099.8820025764,4352841.858897325,-0.2854691771366649,39.293329263737526
44400.0,45,,,1,014,,0122,,,,725124.0740026012,4372390.0608971985,-0.38287798048145255,39.47166919847217
73140.0,8,,,4,042,,0408,,,,724885.2810026024,4373506.397897194,-0.385274871847149,39.48178001165534
5550.0,22,,,3,034,,0349,,,,724840.1750026005,4372223.338897203,-0.386231343609716,39.470242702832806
66640.0,14,,,10,101,,1003,,,,726462.742302601,4371007.466097208,-0.36780019484005744,39.458873150686756
81458.0,9,,,8,082,,0819,,,,723456.4990025966,4370633.731897214,-0.40283329114816274,39.45629439885398
29010.0,12,,,10,102,,1014,,,,726067.0750026007,4370842.83589721,-0.37245029145576636,39.45749525386104
74400.0,22,,,9,091,,0905,,,,724806.5050025989,4370717.714897213,-0.3871295524931366,39.456699004958374
14280.0,6,,,11,111,,1102,,,,729657.1540026016,4370667.163897211,-0.3308257933748502,39.454964149189834
19350.0,11,,,1,016,,0131,,,,725931.4070026013,4372022.116897202,-0.3736263708773173,39.468145746698454
73830.0,112,,,19,192,,1905,,,,727772.2890025971,4366950.890897236,-0.35397727730252104,39.42201437361969
36630.0,19,,,8,081,,0817,,,,724223.3540025989,4371099.051897208,-0.3937727000625851,39.46028356634979
30060.0,89,,,17,171,,1701,,,,724714.1790026074,4378901.2488971595,-0.38544192326270293,39.53038471934779
40470.0,11,,,8,085,,0831,,,,724426.8380025988,4370661.14289721,-0.39155705527456475,39.456288810347885
27990.0,31,,,11,112,,1109,,,,729338.0230026027,4371679.256897203,-0.3341833781479551,39.464158906631376
57960.0,47,,,8,082,,0821,,,,723188.8557025963,4370451.012697213,-0.4060021200622692,39.4547190761656
61710.0,47,,,12,121,,1201,,,,728105.2020026026,4372146.956897201,-0.3483393362359961,39.46869616574673
71130.0,25,,,12,121,,1216,,,,729113.8120026026,4371631.530897203,-0.33680334243582527,39.463789024935565
30810.0,19,,,1,013,,0110,,,,725431.4560026027,4373219.7068971945,-0.37902768062818476,39.47905653421851
59190.0,39,,,2,021,,0209,,,,726336.7000026015,4371291.885897208,-0.3691673053821749,39.461466386673806
23670.0,64,,,2,021,,0216,,,,725627.3190026009,4371345.284897205,-0.3773866578320344,39.46213321990673
60480.0,15,,,1,016,,0130,,,,725884.1000026016,4372340.0908972,-0.37406809981733036,39.47102029136126
23850.0,67,,,17,176,,1706,,,,723260.6470026067,4379979.050897154,-0.4019755948034906,39.54046532041779
67650.0,2,,,1,015,,0125,,,,725656.3870026021,4372520.0918972,-0.37665180126016007,39.47270023713292
2010.0,7,,,14,141,,1408,,,,727129.4520026046,4374168.045897188,-0.3589825045493761,39.48714604359479
46140.0,2,,,2,022,,0239,,,,726422.6130026025,4372404.0638972,-0.3677922906342943,39.471454630113186
40200.0,49,,,16,161,,1630,,,,724893.7030026036,4375110.673897185,-0.3846357400132659,39.49621820717069
74730.0,24,,,4,041,,0405,,,,723959.1500026009,4373296.089897195,-0.3961031191801917,39.48012853261977
71670.0,8,,,1,011,,0101,,,,725650.6210026023,4372658.643897198,-0.37667189749539215,39.47394887720382
19620.0,10,,,9,091,,0904,,,,724723.4165025994,4370953.314497211,-0.38801501767723073,39.458841384773216
22020.0,99,,,8,081,,0840,,,,724513.9550025992,4371256.117897209,-0.39034539148402647,39.46162163908784
81645.0,11,,,4,044,,0425,,,,723194.5830025988,4373342.211897195,-0.4049684769817847,39.480742352878735
81504.0,5,,,3,031,,0308,,,,724976.2140026013,4372904.536897197,-0.38442168355710304,39.476338766617495
81816.0,3,,,5,054,,0529,,,,725542.0370026033,4374274.646897187,-0.37738639203128305,39.48852322813042
9600.0,2,,,5,054,,0529,,,,725461.583002603,4374036.160897192,-0.37840166180247575,39.486397671117075
41520.0,11,,,19,192,,1905,,,,726986.4381025973,4367352.780797232,-0.3629609822907941,39.42583907302985
4770.0,50,,,1,013,,0114,,,,725360.0000026023,4373176.628897198,-0.3798722049317274,39.4786874985501
73950.0,35,,,8,081,,0810,,,,724316.1851025994,4371509.366897206,-0.39255683260094276,39.46395275218066
47430.0,68,,,11,115,,1147,,,,729405.2250026007,4370242.925897215,-0.3338965991744411,39.4512127766788
34410.0,11,,,4,041,,0403,,,,723770.6690026002,4373511.871897194,-0.3982199878921354,39.48211988776141
60420.0,8,,,13,133,,1319,,,,727844.3750026033,4372414.310897201,-0.3512770345671623,39.47117168890497
32970.0,4,,,10,101,,1044,,,,726535.4640026005,4370721.141897214,-0.3670529418784606,39.4562767866876
69270.0,4,,,2,021,,0214,,,,726087.5870026017,4371593.024897207,-0.37195800746594027,39.46424242777092
81575.0,43,,,4,044,,0426,,,,723397.1670026015,4374724.788897187,-0.40215199732185924,39.49313479913532
73650.0,29,,,11,112,,1128,,,,729597.0560026036,4372684.466897198,-0.3308295410757935,39.47313759524788
43020.0,3,,,12,122,,1219,,,,727633.9770026032,4372331.720897201,-0.35374867456486087,39.47048396430262
28140.0,14,,,11,111,,1106,,,,729568.589002602,4371471.257897204,-0.33157755872758027,39.46222529287635
37920.0,5,,,16,162,,1620,,,,723732.4570026025,4375069.987897183,-0.398140827316971,39.496154877192545
9000.0,143,,,11,112,,1122,,,,729745.6990026033,4372234.915897199,-0.3292580746893734,39.46905160548095
24420.0,20,,,12,121,,1202,,,,727931.740002603,4371953.570897203,-0.3504198244839422,39.467001450333576
75780.0,14,,,10,102,,1013,,,,726199.8763026003,4370897.85579721,-0.3708896381621907,39.45795562325627
46320.0,72,,,2,023,,0246,,,,726568.0900026021,4372003.219897203,-0.36623889173419744,39.46780831743974
52770.0,13,,,12,123,,1233,,,,728674.8410026024,4371350.709897208,-0.34199696380895755,39.46137807931055
81274.0,2,,,14,141,,1404,,,,727522.353002605,4373943.6148971915,-0.35449509014159514,39.485022120986436
33480.0,67,,,10,107,,1052,,,,727097.8300026009,4370427.6298972145,-0.3606230757497341,39.45348675347431
62610.0,165,,,15,152,,1516,,,,725865.3850026046,4374870.383897183,-0.37342828872721207,39.49380068070058
53280.0,11,,,3,034,,0352,,,,724817.0770025998,4371817.203897204,-0.38663644476253856,39.4665930188563
14670.0,6,,,1,011,,0101,,,,725813.1440026027,4372700.030897197,-0.3747703148591872,39.47427878137509
2910.0,204,,,11,112,,1119,,,,729833.7630026038,4372505.115197199,-0.3281423109574055,39.47146010979368
39480.0,10,,,12,123,,1228,,,,728391.2180026027,4371443.844897207,-0.34525846710151,39.462291659451814
34500.0,8,,,10,104,,1030,,,,726546.2430025992,4369556.56089722,-0.36732286822235405,39.44579141457212
8130.0,51,,,11,115,,1145,,,,729488.7728026013,4370178.999097215,-0.3329485770793431,39.45061512445917
36720.0,66,,,11,115,,1144,,,,729413.5260026001,4369626.349897216,-0.3340120150713385,39.44566083628861
72190.0,17,,,4,044,,0419,,,,723437.2010025997,4372929.059897197,-0.4022887625254215,39.47696046666846
60210.0,7,,,14,141,,1407,,,,727088.5080026053,4373997.463897188,-0.3595162297681735,39.485621442050046
25260.0,54,,,10,102,,1019,,,,726366.0740026005,4370603.976897211,-0.36905948541020267,39.45526671015069
24360.0,249,,,11,112,,1119,,,,729863.9810026033,4372604.720897197,-0.3277570583794409,39.47234857189955
29190.0,52,,,11,112,,1119,,,,730083.0180026033,4372238.646897199,-0.3253395338456455,39.468995094103725
37350.0,45,,,11,113,,1138,,,,730003.9740026045,4373125.990897194,-0.32595150719394445,39.47700301401851
71130.0,63,,,13,131,,1301,,,,729221.6880026031,4371957.539897202,-0.335438690751502,39.466694676279886
44220.0,28,,,3,034,,0347,,,,725042.4280026001,4371197.410897208,-0.38422843534703854,39.46095524278254
30270.0,6,,,10,101,,1007,,,,726950.8590026017,4371112.124897208,-0.36209681177542846,39.45968668651366
12660.0,2,,,1,011,,0102,,,,725662.6790026019,4372951.349897197,-0.37643282079776436,39.476580407182134
64630.0,2,,,17,172,,1702,,,,726219.0950026059,4375782.79789718,-0.36900927434615044,39.50192041579318
73020.0,27,,,9,095,,0939,,,,724229.5090025966,4369670.782897217,-0.3941808831698231,39.44742566911358
63870.0,17,,,9,094,,0937,,,,724449.2530025966,4369428.032897219,-0.39171124215999237,39.44518337683302
24870.0,2,,,3,034,,0349,,,,724937.1730026011,4372150.720897201,-0.38512932576050485,39.46956370986774
33000.0,45,,,19,195,,1909,,,,731238.6251025819,4354397.464497317,-0.3180783387655512,39.308099840963195
30270.0,38,,,10,101,,1007,,,,726863.316002601,4370962.343897209,-0.36316423861642644,39.45836156390091
71700.0,2,,,11,112,,1112,,,,729981.8330026022,4371780.456897203,-0.32667250564301126,39.46489805545946
25650.0,27,,,18,181,,1809,,,,721628.6224025987,4376070.563897178,-0.42225077807187067,39.505706271682435
75660.0,45,,,11,112,,1109,,,,729443.2950026026,4371691.246897203,-0.3329568207326663,39.464238778950936
38190.0,60,,,12,121,,1214,,,,728878.1966026032,4371753.665897204,-0.3394974551116678,39.464951017041706
64670.0,11,,,11,115,,1146,,,,729580.9090026006,4369944.498897214,-0.33195949793998714,39.448479867216285
81139.0,4,,,13,132,,1312,,,,728333.2630026039,4372514.476897199,-0.34556507132995207,39.47194372744559
5490.0,5,,,7,073,,0726,,,,723549.8430025987,4371947.518897201,-0.4013093725919257,39.46809603412828
