ID,Company,Type,Infrastructure,Type Infrastructure,City,Zip Code,Location,Address,Latitude,Longitude,Company_raw,Type_raw,Infrastructure_raw,Type Infrastructure_raw,City_raw,Location_raw,Address_raw,Zip Code_raw,Import_Source,Import_Classification,Data_Quality_Flag
755,Ctt Express,Convenience Stores,Privada,Kiosk,Valecia,46025,Kiosco Peset,"Av. del Dr. Peset Aleixandre, 56",39.49174342625372,-0.3788110472344181,CTT Express,Convenience stores,Private,Kiosk,Valecia,Kiosco Peset,"Av. del Dr. Peset Aleixandre, 56",46025.0,,,
756,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46025,Papeleria El Parque,"C/ de José Grollo, 135",39.49460256886718,-0.3946309428676956,CTT Express,Convenience stores,Private,Premises,Valecia,Papeleria El Parque,"C/ de José Grollo, 135",46025.0,,,
757,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46025,Call & More,"C/ de José Grollo, 6",39.49031207826293,-0.3893952063215331,CTT Express,Convenience stores,Private,Premises,Valecia,Call & More,"C/ de José Grollo, 6",46025.0,,,
758,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46025,Movismart,"C. Félix del Río, 50",39.49117023624774,-0.3845559494852875,CTT Express,Convenience stores,Private,Premises,Valecia,Movismart,"C. Félix del Río, 50",46025.0,,,
759,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46025,Black & White,"Av. del Dr. Peset Aleixandre, 118",39.48984228081391,-0.3857436945319989,CTT Express,Convenience stores,Private,Premises,Valecia,Black & White,"Av. del Dr. Peset Aleixandre, 118",46025.0,,,
760,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46025,Tienda Alimentacion Angels,"C. Mondúver, 23",39.49002513896298,-0.3882053494837607,CTT Express,Convenience stores,Private,Premises,Valecia,Tienda Alimentacion Angels,"C. Mondúver, 23",46025.0,,,
761,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46025,Umar Locutorio,"C. Mondúver, 41",39.48988327915173,-0.3868175336574893,CTT Express,Convenience stores,Private,Premises,Valecia,Umar Locutorio,"C. Mondúver, 41",46025.0,,,
762,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46026,Herboristeria La Terreta,"C/ de l'Illa Cabrera, 33",39.44933767661156,-0.379067779363253,CTT Express,Convenience stores,Private,Premises,Valecia,Herboristeria La Terreta,"C/ de l'Illa Cabrera, 33",46026.0,,,
763,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46026,Papeleria Kiosco El Golosson,"Carr. de Malilla, 45",39.45063782615957,-0.3788969380105513,CTT Express,Convenience stores,Private,Premises,Valecia,Papeleria Kiosco El Golosson,"Carr. de Malilla, 45",46026.0,,,
764,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46026,Calzados Famy,"Av. de Juan XXIII, 18",39.49222495647608,-0.3825940386451024,CTT Express,Convenience stores,Private,Premises,Valecia,Calzados Famy,"Av. de Juan XXIII, 18",46026.0,,,
765,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46035,La Mercería De Maria Amparo,"C. Esperanza, 18",39.49988563237072,-0.4195655082447721,CTT Express,Convenience stores,Private,Premises,Valecia,La Mercería De Maria Amparo,"C. Esperanza, 18",46035.0,,,
766,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46035,Bambini Moda Infantil Y Mujer,"C. Campamento, 44",39.50235169305381,-0.4222053145600453,CTT Express,Convenience stores,Private,Premises,Valecia,Bambini Moda Infantil Y Mujer,"C. Campamento, 44",46035.0,,,
767,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46035,Locutorio Godwin,"C. Campamento, 5",39.50268293187335,-0.4202444231061734,CTT Express,Convenience stores,Private,Premises,Valecia,Locutorio Godwin,"C. Campamento, 5",46035.0,,,
768,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46035,Mg Movil Valencia 2023,"C. Campamento, 38",39.50223641152456,-0.4218490516855132,CTT Express,Convenience stores,Private,Premises,Valecia,Mg Movil Valencia 2023,"C. Campamento, 38",46035.0,,,
769,Ctt Express,Convenience Stores,Privada,Premises,Valecia,46035,Baby Groom,"C/ de Felipe Valls, 3",39.49922245550703,-0.4183103085489731,CTT Express,Convenience stores,Private,Premises,Valecia,Baby Groom,"C/ de Felipe Valls, 3",46035.0,,,
770,Gls,Convenience Stores,Privada,Premises,Valencia,46001,Ps Ruzafa Bike Rent,"C. de Quart, 48",39.4761854181558,-0.3827381507739269,GLS,Convenience stores,Private,Premises,Valencia,Ps Ruzafa Bike Rent,"C. de Quart, 48",46001.0,,,
771,Gls,Convenience Stores,Privada,Premises,Valencia,46002,Ps Passion Bike,"C. de la Abadía San de Martín, 4",39.47328668800207,-0.3757519588160138,GLS,Convenience stores,Private,Premises,Valencia,Ps Passion Bike,"C. de la Abadía San de Martín, 4",46002.0,,,
772,Gls,Convenience Stores,Privada,Premises,Valencia,46003,Ps Ruzafa Bike Rent Ii,"C. de la Paz, 32",39.473431843878295,-0.3722743297010543,GLS,Convenience stores,Private,Premises,Valencia,Ps Ruzafa Bike Rent Ii,"C. de la Paz, 32",46003.0,,,
773,Gls,Convenience Stores,Privada,Premises,Valencia,46005,Ps Karpet Papeleria Tecnica,"C. Joaquín Costa, 46",39.464455617186815,-0.3660742786878922,GLS,Convenience stores,Private,Premises,Valencia,Ps Karpet Papeleria Tecnica,"C. Joaquín Costa, 46",46005.0,,,
774,Gls,Convenience Stores,Privada,Premises,Valencia,46005,Ps Ferreteria Insa Valencia,"Calle de Matías Perelló, 8",39.4608680765,-0.3689421240327553,GLS,Convenience stores,Private,Premises,Valencia,Ps Ferreteria Insa Valencia,"Calle de Matías Perelló, 8",46005.0,,,
775,Gls,Convenience Stores,Privada,Premises,Valencia,46005,Ps Carlin Reino,"Av. del Reino de Valencia, 84",39.4627190706978,-0.3635161066382396,GLS,Convenience stores,Private,Premises,Valencia,Ps Carlin Reino,"Av. del Reino de Valencia, 84",46005.0,,,
776,Gls,Convenience Stores,Privada,Premises,Valencia,46006,Ps Ibertinta Valencia,"Av. de Peris y Valero, 85",39.45890534829401,-0.3721025389506183,GLS,Convenience stores,Private,Premises,Valencia,Ps Ibertinta Valencia,"Av. de Peris y Valero, 85",46006.0,,,
777,Gls,Convenience Stores,Privada,Premises,Valencia,46007,Ps Servicios Logisticos Valencia,"C. Pianista Amparo Iturbi, 60",39.454196590118215,-0.3786656395517462,GLS,Convenience stores,Private,Premises,Valencia,Ps Servicios Logisticos Valencia,"C. Pianista Amparo Iturbi, 60",46007.0,,,
778,Gls,Convenience Stores,Privada,Premises,Valencia,46007,Ps Latin Viajes,"C. Uruguay, 18",39.45717280239315,-0.387086022500203,GLS,Convenience stores,Private,Premises,Valencia,Ps Latin Viajes,"C. Uruguay, 18",46007.0,,,
779,Gls,Convenience Stores,Privada,Premises,Valencia,46008,Ps Kalinopa,"Gran Vía de Fernando el Católico, 56",39.47419810154941,-0.3869230460503491,GLS,Convenience stores,Private,Premises,Valencia,Ps Kalinopa,"Gran Vía de Fernando el Católico, 56",46008.0,,,
780,Gls,Lsp Pudos,Privada,Premises,Valencia,46008,Ps Gls Juan Llorens Encicle,"C. de Juan Llorens, 48",39.47095143918753,-0.3896158948435991,GLS,LSP PUDOs,Private,Premises,Valencia,Ps Gls Juan Llorens Encicle,"C. de Juan Llorens, 48",46008.0,,,
781,Gls,Convenience Stores,Privada,Premises,Valencia,46009,Ps Mobile Valencia,"C. de Sagunto, 103",39.48696268791735,-0.375135264101973,GLS,Convenience stores,Private,Premises,Valencia,Ps Mobile Valencia,"C. de Sagunto, 103",46009.0,,,
782,Gls,Convenience Stores,Privada,Premises,Valencia,46009,Ps Lionnet Telecomunicaciones,"Av. del Dr. Peset Aleixandre, 133",39.489065363062295,-0.3872573535195085,GLS,Convenience stores,Private,Premises,Valencia,Ps Lionnet Telecomunicaciones,"Av. del Dr. Peset Aleixandre, 133",46009.0,,,
783,Gls,Convenience Stores,Privada,Kiosk,Valencia,46009,Ps Kiosco Acme,"C/ del Padre Urbano, 37",39.48912020241108,-0.3721657948406114,GLS,Convenience stores,Private,Kiosk,Valencia,Ps Kiosco Acme,"C/ del Padre Urbano, 37",46009.0,,,
784,Gls,Convenience Stores,Privada,Premises,Valencia,46010,Ps Fotocopias La Repera,"C/ del Bachiller, 4",39.4832940190086,-0.3642072981006448,GLS,Convenience stores,Private,Premises,Valencia,Ps Fotocopias La Repera,"C/ del Bachiller, 4",46010.0,,,
785,Gls,Convenience Stores,Privada,Premises,Valencia,46011,Ps Ruzafa Bike Rent Reina,"C/ de la Reina, 81",39.46769714135591,-0.3293199181495697,GLS,Convenience stores,Private,Premises,Valencia,Ps Ruzafa Bike Rent Reina,"C/ de la Reina, 81",46011.0,,,
786,Gls,Lsp Pudos,Privada,Premises,Valencia,46011,Ps Gls Puerto Valencia,"C. Dr. Juan José Dómine, 14",39.46230727197342,-0.3313165365294384,GLS,LSP PUDOs,Private,Premises,Valencia,Ps Gls Puerto Valencia,"C. Dr. Juan José Dómine, 14",46011.0,,,
787,Gls,Convenience Stores,Privada,Premises,Valencia,46012,Ps Expededuria 001 Perellonet,"Av. de les Gavines, 137",39.2992821026005,-0.2896259663546345,GLS,Convenience stores,Private,Premises,Valencia,Ps Expededuria 001 Perellonet,"Av. de les Gavines, 137",46012.0,,,
788,Gls,Convenience Stores,Privada,Kiosk,Valencia,46015,Ps Kiosco Papeleria Arco Iris,"Av. de Manuel de Falla, 3",39.47693927290205,-0.3985069460512153,GLS,Convenience stores,Private,Kiosk,Valencia,Ps Kiosco Papeleria Arco Iris,"Av. de Manuel de Falla, 3",46015.0,,,
789,Gls,Convenience Stores,Privada,Kiosk,Valencia,46017,Ps Kiosco Senabre,"Pl. Santiago Suárez, 6",39.45271389202147,-0.387818024032195,GLS,Convenience stores,Private,Kiosk,Valencia,Ps Kiosco Senabre,"Pl. Santiago Suárez, 6",46017.0,,,
790,Gls,Convenience Stores,Privada,Premises,Valencia,46017,Ps Papeleria Daf,"Carrer de la Ciutat de Melilla, 16",39.457554157381416,-0.3922142446616978,GLS,Convenience stores,Private,Premises,Valencia,Ps Papeleria Daf,"Carrer de la Ciutat de Melilla, 16",46017.0,,,
791,Gls,Convenience Stores,Privada,Premises,Valencia,46018,Ps Carlin Cid Valencia,"Av. del Cid, 48",39.468546027388605,-0.3967772100654455,GLS,Convenience stores,Private,Premises,Valencia,Ps Carlin Cid Valencia,"Av. del Cid, 48",46018.0,,,
792,Gls,Convenience Stores,Privada,Kiosk,Valencia,46018,Ps Kiosco Patraix,"C. Dibujante Manuel Gago, 12",39.46255162223386,-0.3912514079481667,GLS,Convenience stores,Private,Kiosk,Valencia,Ps Kiosco Patraix,"C. Dibujante Manuel Gago, 12",46018.0,,,
793,Gls,Convenience Stores,Privada,Premises,Valencia,46019,Ps Outlet Destino 19,"C/ de Pedro Cabanes, 86",39.49457615339137,-0.3782312957626054,GLS,Convenience stores,Private,Premises,Valencia,Ps Outlet Destino 19,"C/ de Pedro Cabanes, 86",46019.0,,,
794,Gls,Convenience Stores,Privada,Premises,Valencia,46020,Ps Cottonart,"C. Poeta Ricard Sanmartí, 5",39.49043101993815,-0.3591347951479539,GLS,Convenience stores,Private,Premises,Valencia,Ps Cottonart,"C. Poeta Ricard Sanmartí, 5",46020.0,,,
795,Gls,Lsp Pudos,Privada,Premises,Valencia,46020,Ps Gls Viveros,"C. de Dolores Marqués, 18",39.48669052788751,-0.3626627358338158,GLS,LSP PUDOs,Private,Premises,Valencia,Ps Gls Viveros,"C. de Dolores Marqués, 18",46020.0,,,
796,Gls,Convenience Stores,Privada,Premises,Valencia,46020,Ps Outlet Destino 20,"Carrer del Pintor Manolo Gil, 8",39.4925809521028,-0.3597053637932735,GLS,Convenience stores,Private,Premises,Valencia,Ps Outlet Destino 20,"Carrer del Pintor Manolo Gil, 8",46020.0,,,
797,Gls,Convenience Stores,Privada,Premises,Valencia,46021,Ps Mobile Valencia Benlloch,"Avinguda del Cardenal Benlloch, 93",39.49817349963601,-0.3771527936076824,GLS,Convenience stores,Private,Premises,Valencia,Ps Mobile Valencia Benlloch,"Avinguda del Cardenal Benlloch, 93",46021.0,,,
798,Gls,Convenience Stores,Privada,Kiosk,Valencia,46021,Ps Kiosko Brenda,"C/ de la Puebla de Farnals, 13",39.47035487669304,-0.3535369820960838,GLS,Convenience stores,Private,Kiosk,Valencia,Ps Kiosko Brenda,"C/ de la Puebla de Farnals, 13",46021.0,,,
799,Gls,Convenience Stores,Privada,Premises,Valencia,46021,Ps Copibalbi,"C/ del Clariano, 19",39.478394095486905,-0.3517959777292616,GLS,Convenience stores,Private,Premises,Valencia,Ps Copibalbi,"C/ del Clariano, 19",46021.0,,,
800,Gls,Convenience Stores,Privada,Premises,Valencia,46022,Ps Interbox,"Avda. de Blasco Ibáñez, 162",39.47182633717068,-0.3417427659596602,GLS,Convenience stores,Private,Premises,Valencia,Ps Interbox,"Avda. de Blasco Ibáñez, 162",46022.0,,,
801,Gls,Convenience Stores,Privada,Premises,Valencia,46022,Ps Papeleria Ebano,"C. del Maestro Valls, 30",39.466140987874766,-0.3411516205299673,GLS,Convenience stores,Private,Premises,Valencia,Ps Papeleria Ebano,"C. del Maestro Valls, 30",46022.0,,,
802,Gls,Convenience Stores,Privada,Premises,Valencia,46022,Ps Ladyvape,"C. de Ramiro de Maeztu, 21",39.468261687244464,-0.3483499156720102,GLS,Convenience stores,Private,Premises,Valencia,Ps Ladyvape,"C. de Ramiro de Maeztu, 21",46022.0,,,
803,Gls,Convenience Stores,Privada,Kiosk,Valencia,46023,Ps Quiosc El Barri,"C. Fuencaliente, 10",39.46299660427998,-0.3497289650340082,GLS,Convenience stores,Private,Kiosk,Valencia,Ps Quiosc El Barri,"C. Fuencaliente, 10",46023.0,,,
804,Gls,Convenience Stores,Privada,Premises,Valencia,46023,Ps Tienda Reparacion De Calzado,"C/ de Rodrigo de Pertegás, 36",39.46102057516149,-0.3418990066379016,GLS,Convenience stores,Private,Premises,Valencia,Ps Tienda Reparacion De Calzado,"C/ de Rodrigo de Pertegás, 36",46023.0,,,
805,Gls,Convenience Stores,Privada,Premises,Valencia,46023,Ps Papeleria Gamma,"C. Islas Canarias, 154",39.46167824326066,-0.341391554478097,GLS,Convenience stores,Private,Premises,Valencia,Ps Papeleria Gamma,"C. Islas Canarias, 154",46023.0,,,
806,Gls,Convenience Stores,Privada,Premises,Valencia,46024,Ps Cristaleria Molina,"Carrer de Bernabé Garcia, 38",39.447972871462746,-0.3352843100685846,GLS,Convenience stores,Private,Premises,Valencia,Ps Cristaleria Molina,"Carrer de Bernabé Garcia, 38",46024.0,,,
807,Gls,Convenience Stores,Privada,Premises,Valencia,46026,Ps Beauty Salon Academy Andreia Apostul,"C. Juan Ramón Jiménez, 102",39.44747462734282,-0.3712433091612351,GLS,Convenience stores,Private,Premises,Valencia,Ps Beauty Salon Academy Andreia Apostul,"C. Juan Ramón Jiménez, 102",46026.0,,,
808,Gls,Convenience Stores,Privada,Premises,Valencia,46035,Ps Bambini Moda Infantil Y Mujer,C / Campamento 44 bajo,39.50226890615729,-0.4220765706309232,GLS,Convenience stores,Private,Premises,Valencia,Ps Bambini Moda Infantil Y Mujer,C / Campamento 44 bajo,46035.0,,,
809,Gls,Lsp Pudos,Privada,Premises,Valencia,46026,"GLS Valencia Electrón Mensajeros, S.L.","C. Juan Ramón Jiménez, 67",39.4565611937853,-0.373775963887536,GLS,LSP PUDOs,Private,Premises,Valencia,"GLS Valencia Electrón Mensajeros, S.L.","C. Juan Ramón Jiménez, 67",46026.0,,,
810,Gls,Lsp Pudos,Privada,Premises,Valencia,46014,GLS Transporte Urgente,"Carrer de la Puebla de Valverde, 5",39.4647953150551,-0.401576166825694,GLS,LSP PUDOs,Private,Premises,Valencia,GLS Transporte Urgente,"Carrer de la Puebla de Valverde, 5",46014.0,,,
811,Gls,Lsp Pudos,Privada,Premises,Valencia,46005,GLS | Agencia Reino de Valencia,"Carrer de Borriana, 14",39.4706073629431,-0.365540073398382,GLS,LSP PUDOs,Private,Premises,Valencia,GLS | Agencia Reino de Valencia,"Carrer de Borriana, 14",46005.0,,,
812,Gls,Lsp Pudos,Privada,Premises,Valencia,46005,Gestimil Valencia GLS,"C. de Gregori Mayans, 4",39.4698182556109,-0.373436696551116,GLS,LSP PUDOs,Private,Premises,Valencia,Gestimil Valencia GLS,"C. de Gregori Mayans, 4",46005.0,,,
813,Gls,Lsp Pudos,Privada,Premises,Valencia,46001,GLS PS Encicle Ciutat Vella,"C/ de Roger de Flor, 30",39.4772441203406,-0.382697631036315,GLS,LSP PUDOs,Private,Premises,Valencia,GLS PS Encicle Ciutat Vella,"C/ de Roger de Flor, 30",46001.0,,,
814,Gls,Lsp Pudos,Privada,Premises,Valencia,46008,GLS PS Premium Juan Llorens. Encicle cero emisiones,"C/ de Joan Llorenç, 48",39.4759232720599,-0.389565162118261,GLS,LSP PUDOs,Private,Premises,Valencia,GLS PS Premium Juan Llorens. Encicle cero emisiones,"C/ de Joan Llorenç, 48",46008.0,,,
815,Gls,Lsp Pudos,Privada,Premises,Valencia,46025,GLS Valencia VALFER Logistics,"C/ de Vicent Canet, 7",39.5069284862875,-0.392626760949025,GLS,LSP PUDOs,Private,Premises,Valencia,GLS Valencia VALFER Logistics,"C/ de Vicent Canet, 7",46025.0,,,
816,Mail Boxes Etc,Lsp Pudos,Privada,Premises,Valencia,46018,Mail Boxes Etc. 0327,"Av. del Cid, 41",39.46873630311208,-0.4001984212710475,Mail Boxes ETC,LSP PUDOs,Private,Premises,Valencia,Mail Boxes Etc. 0327,"Av. del Cid, 41",46018.0,,,
817,Mail Boxes Etc,Lsp Pudos,Privada,Premises,Valencia,46007,Mail Boxes Etc. 0283,"C/ de Jerónimo Muñoz, 14",39.45913411276667,-0.3872451783747201,Mail Boxes ETC,LSP PUDOs,Private,Premises,Valencia,Mail Boxes Etc. 0283,"C/ de Jerónimo Muñoz, 14",46007.0,,,
818,Mail Boxes Etc,Lsp Pudos,Privada,Premises,Valencia,46008,Mail Boxes Etc. 0285,"Gran Vía de Fernando el Católico, 3",39.46954752891728,-0.3846489290828185,Mail Boxes ETC,LSP PUDOs,Private,Premises,Valencia,Mail Boxes Etc. 0285,"Gran Vía de Fernando el Católico, 3",46008.0,,,
819,Mail Boxes Etc,Lsp Pudos,Privada,Premises,Valencia,46021,Mail Boxes Etc. 0077,"C. Chile, 19",39.47147271291297,-0.3553698215783811,Mail Boxes ETC,LSP PUDOs,Private,Premises,Valencia,Mail Boxes Etc. 0077,"C. Chile, 19",46021.0,,,
820,Mail Boxes Etc,Lsp Pudos,Privada,Premises,Valencia,46021,Mail Boxes Etc. 0214,"C/ del Clariano, 44",39.47813063034445,-0.3510777066369881,Mail Boxes ETC,LSP PUDOs,Private,Premises,Valencia,Mail Boxes Etc. 0214,"C/ del Clariano, 44",46021.0,,,
821,Nacex,Convenience Stores,Privada,Premises,Valencia,46003,Estanco Valencia-206 (4604-18),"Carrer del Gravador Jordán, 32",39.444994462606665,-0.3675291519983489,Nacex,Convenience stores,Private,Premises,Valencia,Estanco Valencia-206 (4604-18),"Carrer del Gravador Jordán, 32",46003.0,,,
822,Nacex,Convenience Stores,Privada,Premises,Valencia,46026,Estanco-021 (4604-58),"C. Ayelo de Malferit, 1",39.44993326563328,-0.37286930788694,Nacex,Convenience stores,Private,Premises,Valencia,Estanco-021 (4604-58),"C. Ayelo de Malferit, 1",46026.0,,,
823,Nacex,Convenience Stores,Privada,Premises,Valencia,46006,Estesil (4604-54),"C. Oltà, 45",39.45298694570584,-0.3755550964166873,Nacex,Convenience stores,Private,Premises,Valencia,Estesil (4604-54),"C. Oltà, 45",46006.0,,,
824,Nacex,Convenience Stores,Privada,Premises,Valencia,46026,Estanco Malilla 99 (4604-26),"Carr. de Malilla, 80",39.44874337500674,-0.3797688389390932,Nacex,Convenience stores,Private,Premises,Valencia,Estanco Malilla 99 (4604-26),"Carr. de Malilla, 80",46026.0,,,
825,Nacex,Convenience Stores,Privada,Premises,Valencia,46017,Material Didactico (4604-37),"Pl. de Holanda, 7",39.44881775512137,-0.3880143964173847,Nacex,Convenience stores,Private,Premises,Valencia,Material Didactico (4604-37),"Pl. de Holanda, 7",46017.0,,,
826,Nacex,Convenience Stores,Privada,Kiosk,Valencia,46017,Kiosco Senabre (4604-89),"Pl. Santiago Suárez, 6",39.45301212773738,-0.3878931163676296,Nacex,Convenience stores,Private,Kiosk,Valencia,Kiosco Senabre (4604-89),"Pl. Santiago Suárez, 6",46017.0,,,
827,Nacex,Convenience Stores,Privada,Premises,Valencia,46014,Allinone Comunicaciones (4604-91),"C. Mariano de Cavia, 29",39.45311802588196,-0.4032435339402809,Nacex,Convenience stores,Private,Premises,Valencia,Allinone Comunicaciones (4604-91),"C. Mariano de Cavia, 29",46014.0,,,
828,Nacex,Convenience Stores,Privada,Premises,Valencia,46014,Disvesa (4604-38),"C. de Picapedreros, 5",39.45723288246333,-0.4054518085080089,Nacex,Convenience stores,Private,Premises,Valencia,Disvesa (4604-38),"C. de Picapedreros, 5",46014.0,,,
829,Nacex,Convenience Stores,Privada,Premises,Valencia,46013,Estanco Ciudad De La Justicia (4604-60),"C. del Poeta Josep Cervera i Grífol, 12",39.45445157040996,-0.3574184348984422,Nacex,Convenience stores,Private,Premises,Valencia,Estanco Ciudad De La Justicia (4604-60),"C. del Poeta Josep Cervera i Grífol, 12",46013.0,,,
830,Nacex,Convenience Stores,Privada,Premises,Valencia,46006,Gosilandia (4604-53),"C. de Luis Oliag, 54",39.46133050818051,-0.3623212453233206,Nacex,Convenience stores,Private,Premises,Valencia,Gosilandia (4604-53),"C. de Luis Oliag, 54",46006.0,,,
831,Nacex,Convenience Stores,Privada,Premises,Valencia,46015,Papelería Enysa (4601-39),"Carrer Cuartell, 4",39.49608694336176,-0.3973499019095927,Nacex,Convenience stores,Private,Premises,Valencia,Papelería Enysa (4601-39),"Carrer Cuartell, 4",46015.0,,,
832,Nacex,Convenience Stores,Privada,Premises,Valencia,46016,Tienda Latina Con Mucho Gusto (4630-88),"Av. Ausiás March, 2",39.45647051935249,-0.3758753072640278,Nacex,Convenience stores,Private,Premises,Valencia,Tienda Latina Con Mucho Gusto (4630-88),"Av. Ausiás March, 2",46016.0,,,
833,Nacex,Convenience Stores,Privada,Premises,Valencia,46020,Frutos Secos Oliguer (4601-45),"Av. de Valladolid, 28",39.48892594235334,-0.3596024376974705,Nacex,Convenience stores,Private,Premises,Valencia,Frutos Secos Oliguer (4601-45),"Av. de Valladolid, 28",46020.0,,,
834,Nacex,Convenience Stores,Privada,Premises,Valencia,46019,La Barraca Smoke (4601-41),"C. San Vicente de Paul, 17",39.62750058334698,-0.5965017634429719,Nacex,Convenience stores,Private,Premises,Valencia,La Barraca Smoke (4601-41),"C. San Vicente de Paul, 17",46019.0,,,
835,Nacex,Convenience Stores,Privada,Kiosk,Valencia,46009,Kiosco Acme (4601-44),"C/ del Padre Urbano, 37",39.48919472142655,-0.3721443352835848,Nacex,Convenience stores,Private,Kiosk,Valencia,Kiosco Acme (4601-44),"C/ del Padre Urbano, 37",46009.0,,,
836,Nacex,Convenience Stores,Privada,Premises,Valencia,46009,Papeleria Margen (4601-47),"C. de los Centelles, 9",39.46020591000375,-0.3705300091311182,Nacex,Convenience stores,Private,Premises,Valencia,Papeleria Margen (4601-47),"C. de los Centelles, 9",46009.0,,,
837,Nacex,Convenience Stores,Privada,Premises,Valencia,46009,Mobile Valencia (4601-46),"C. de Sagunto, 103",39.487004088177,-0.3751030768946792,Nacex,Convenience stores,Private,Premises,Valencia,Mobile Valencia (4601-46),"C. de Sagunto, 103",46009.0,,,
838,Nacex,Convenience Stores,Privada,Premises,Valencia,46010,Planta Loca Shop (4601-37),"C. Alboraya, 45",39.484957506937896,-0.3694685019122204,Nacex,Convenience stores,Private,Premises,Valencia,Planta Loca Shop (4601-37),"C. Alboraya, 45",46010.0,,,
839,Nacex,Convenience Stores,Privada,Supermarket,Valencia,46009,Rio Supermarket (4630-95),"Av. de Tirso de Molina, 4",39.47872188609558,-0.3926281231098099,Nacex,Convenience stores,Private,Supermarket,Valencia,Rio Supermarket (4630-95),"Av. de Tirso de Molina, 4",46009.0,,,
840,Nacex,Convenience Stores,Privada,Kiosk,Valencia,46015,Kiosco Papeleria Arco-Iris (4601-48),"Av. de Manuel de Falla, 3",39.47637069188367,-0.39845348087927,Nacex,Convenience stores,Private,Kiosk,Valencia,Kiosco Papeleria Arco-Iris (4601-48),"Av. de Manuel de Falla, 3",46015.0,,,
841,Nacex,Convenience Stores,Privada,Kiosk,Valencia,46018,Kiosco Roma (4604-86),"Pl. Roma, 5",39.47181129483773,-0.3986396166085459,Nacex,Convenience stores,Private,Kiosk,Valencia,Kiosco Roma (4604-86),"Pl. Roma, 5",46018.0,,,
842,Nacex,Convenience Stores,Privada,Premises,Valencia,46018,Carlin-Material Y Mecanizacion De Oficinas (4604-59),"Av. del Cid, 48",39.46854602762094,-0.3967879389480999,Nacex,Convenience stores,Private,Premises,Valencia,Carlin-Material Y Mecanizacion De Oficinas (4604-59),"Av. del Cid, 48",46018.0,,,
843,Nacex,Convenience Stores,Privada,Kiosk,Valencia,46008,Kiosco Abastos (4604-45),"Carrer Alberique, 31",38.27375074603635,-0.6804049512532211,Nacex,Convenience stores,Private,Kiosk,Valencia,Kiosco Abastos (4604-45),"Carrer Alberique, 31",46008.0,,,
844,Nacex,Convenience Stores,Privada,Premises,Valencia,46008,Estanco Valencia-156 (4604-17),"C. de Calixto III, 1",39.47260508451309,-0.3866806608629691,Nacex,Convenience stores,Private,Premises,Valencia,Estanco Valencia-156 (4604-17),"C. de Calixto III, 1",46008.0,,,
845,Nacex,Convenience Stores,Privada,Premises,Valencia,46008,Bazar 28 De Septiembre (4604-61),"C/ Guillem de Castro, 69",39.47144871945954,-0.3840675447103142,Nacex,Convenience stores,Private,Premises,Valencia,Bazar 28 De Septiembre (4604-61),"C/ Guillem de Castro, 69",46008.0,,,
846,Nacex,Convenience Stores,Privada,Premises,Valencia,46001,Estanco No 48 Valencia (4604-28),"Pl. del Mercado, 25",39.47489976690993,-0.3790848787493148,Nacex,Convenience stores,Private,Premises,Valencia,Estanco Nº 48 Valencia (4604-28),"Pl. del Mercado, 25",46001.0,,,
847,Nacex,Convenience Stores,Privada,Premises,Valencia,46007,Merceria La Tela De Araña (4604-47),"C. de Salas Quiroga, 13",39.46578601605661,-0.386039509764753,Nacex,Convenience stores,Private,Premises,Valencia,Merceria La Tela De Araña (4604-47),"C. de Salas Quiroga, 13",46007.0,,,
848,Nacex,Convenience Stores,Privada,Premises,Valencia,46018,Eco Store (4604-48),"Calle Maestro Bellver, 24",39.46567292628798,-0.3917985495930254,Nacex,Convenience stores,Private,Premises,Valencia,Eco Store (4604-48),"Calle Maestro Bellver, 24",46018.0,,,
849,Nacex,Convenience Stores,Privada,Premises,Valencia,46007,Estanco No 49 Valencia (4604-27),"C. de Albacete, 58",39.46220520759207,-0.385312024643427,Nacex,Convenience stores,Private,Premises,Valencia,Estanco Nº 49 Valencia (4604-27),"C. de Albacete, 58",46007.0,,,
850,Nacex,Convenience Stores,Privada,Kiosk,Valencia,46017,Kiosco Senabre (4604-89),"Pl. Santiago Suárez, 6",39.452995558246606,-0.3878502013160682,Nacex,Convenience stores,Private,Kiosk,Valencia,Kiosco Senabre (4604-89),"Pl. Santiago Suárez, 6",46017.0,,,
851,Nacex,Convenience Stores,Privada,Kiosk,Valencia,46014,Kiosko De La Suerte (4604-49),"C. del Archiduque Carlos, 111",39.46109073977187,-0.3990338029524937,Nacex,Convenience stores,Private,Kiosk,Valencia,Kiosko De La Suerte (4604-49),"C. del Archiduque Carlos, 111",46014.0,,,
