Index_1,Index_2,ID_1,ID_2,Company_1,Company_2,Type_1,Type_2,Group_1,Group_2,Location_1,Location_2,Address_1,Address_2,Distance_m,Address_Similarity,Location_Similarity,Address_Numbers_Available,Same_Address_Number,Same_Company,Same_Type,Same_Group,Should_Cluster,Pair_Classification,Pair_Rule
49,473,50,474,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Mapamundi,Papeleria Mapamundi,"Av. de la Constitución, 136","Av. de la Constitución, 136",2.91,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
51,647,52,648,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Kiosco Acme,Kiosco Acme,"C/ del Padre Urbano, 37","C/ del Padre Urbano, 37",14.55,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
51,541,52,542,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Kiosco Acme,Kiosco Acme,"C/ del Padre Urbano, 37","C/ del Padre Urbano, 37",19.07,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
51,834,52,835,InPost,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Kiosco Acme,Kiosco Acme (4601-44),"C/ del Padre Urbano, 37","C/ del Padre Urbano, 37",20.68,100.0,73.33,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
51,782,52,783,InPost,Gls,Convenience Stores,Convenience Stores,PUDO,PUDO,Kiosco Acme,Ps Kiosco Acme,"C/ del Padre Urbano, 37","C/ del Padre Urbano, 37",27.73,100.0,88.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
53,170,54,171,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Fruteria Internacional,Frutería Internacional,"Av. de Gaspar Aguilar, 13","Av. de Gaspar Aguilar, 13",17.36,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
54,405,55,406,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Perfumarte Juan Xxiii,Evc Juan Xxiii,"Av. de Juan XXIII, 4","Av. de Juan XXIII, 4",24.05,100.0,68.57,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
55,425,56,426,InPost,SEUR,Convenience Stores,Locker,PUDO,PUDO,Mioptico Campanar,Seur Lockers C.C. Carrefou,"Av. de Manuel de Falla, 13","Av. de Manuel de Falla, 13",12.34,100.0,28.57,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
55,958,56,959,InPost,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Mioptico Campanar,C.C. Carrefour Campanar,"Av. de Manuel de Falla, 13","Av. de Manuel de Falla, 13",19.62,100.0,51.28,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
55,907,56,908,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Mioptico Campanar,CC Carr Campanar,"Av. de Manuel de Falla, 13","Av. de Manuel de Falla, 13",26.31,100.0,60.61,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
57,599,58,600,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,La Presencia Magica,La Presencia Magica,"C. del Mar, 11","C. del Mar, 11",13.05,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
58,71,59,72,InPost,InPost,Convenience Stores,Convenience Stores,PUDO,PUDO,Ilusionarte,Perfumarte,Carrer de Fontanars dels Alforins,Carrer de Fontanars dels Alforins,10.32,100.0,47.62,False,False,True,True,True,True,Same group - strong text match,same group and strong location/address match
59,600,60,601,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Uala Accesorios Ruzafa,Uala Accesorios,"C/ de Russafa, 14","C. de Ruzafa, 14",30.4,89.66,81.08,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
