Index_1,Index_2,ID_1,ID_2,Company_1,Company_2,Type_1,Type_2,Group_1,Group_2,Location_1,Location_2,Address_1,Address_2,Distance_m,Address_Similarity,Location_Similarity,Address_Numbers_Available,Same_Address_Number,Same_Company,Same_Type,Same_Group,Should_Cluster,Pair_Classification,Pair_Rule
384,1305,385,1306,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Donde Wendy,Donde Wendy Multiservicio,"Rambla de la Marina, 368","Rambla de la Marina, 368",5.48,100.0,61.11,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
388,1763,389,1764,InPost,Ctt Express,Locker,Convenience Stores,PUDO,PUDO,Locker 24/7 Gasolinera Es Tamoi,E.S. Tamoil Hospitalet,"Av. Fabregada, 55","Av. Fabregada, 55",26.4,100.0,34.62,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
392,1982,393,1983,InPost,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Con Chuches Y A Lo Loco 2,Con Chuches Y A Lo Loco (0841-40),"Carrer d'Enric Prat de la Riba, 290","Carrer d'Enric Prat de la Riba, 290",7.01,100.0,85.71,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
392,1759,393,1760,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Con Chuches Y A Lo Loco 2,Lara,"Carrer d'Enric Prat de la Riba, 290","Carrer d'Enric Prat de la Riba, 286",9.45,94.12,6.9,True,False,False,True,True,True,Same group - close distance,same group and distance <= 15m
392,1513,393,1514,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Con Chuches Y A Lo Loco 2,Lara,"Carrer d'Enric Prat de la Riba, 290","Carrer d'Enric Prat de la Riba, 286",11.61,94.12,6.9,True,False,False,True,True,True,Same group - close distance,same group and distance <= 15m
393,873,394,874,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanc Rambla,Seur - Tabacs Estanc Rambla,"Rambla Just Oliveras, 67","Rambla Just Oliveras, 67",14.49,100.0,68.42,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
393,1270,394,1271,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanc Rambla,Tabacs Estanc Rambla,"Rambla Just Oliveras, 67","Rambla Just Oliveras, 67",16.71,100.0,78.79,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
395,866,396,867,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Re Emocio Art,Seur - Re Emocio Art,"Carrer de Barcelona, 116","Carrer de Barcelona, 116",4.47,100.0,83.87,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
395,1275,396,1276,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Re Emocio Art,Re Emocio Art,"Carrer de Barcelona, 116","Carrer de Barcelona, 116",8.39,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
400,2164,401,2165,InPost,UPS,Convenience Stores,Locker,PUDO,PUDO,Tecno Saki,P Taquilla Tecno Saki,"Carrer dels Cedres, 26","Carrer dels Cedres, 26",3.58,100.0,64.52,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
400,2262,401,2263,InPost,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Tecno Saki,Tecno Saki,"Carrer dels Cedres, 26","Carrer dels Cedres, 26",4.91,100.0,100.0,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
401,931,402,932,InPost,Amazon,Locker,Convenience Stores,PUDO,PUDO,Locker Locutorio Multiservice E,Amazon Counter - Multiservice.,"C. Marcelino Esquius, 29","C. Marcelino Esquius, 29",9.7,100.0,58.62,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
403,2161,404,2162,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,La Esperanza,Agencia De Envio La Esperanza,"Carrer Sant Ramon, 1","Carrer Sant Ramon, 1",11.07,100.0,58.54,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
405,1415,406,1416,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Con Tigo Envios 2,Con Tigo Envios 2,"Carrer Bòbiles, 38","Carrer Bòbiles, 38",5.66,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
405,1801,406,1802,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Con Tigo Envios 2,Con Tigo Envios 2,"Carrer Bòbiles, 38","Carrer Bòbiles, 38",6.51,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
405,2162,406,2163,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Con Tigo Envios 2,Con Tigo Envios 2,"Carrer Bòbiles, 38","Carrer Bòbiles, 38",16.46,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
406,1296,407,1297,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Ferreteria Sugehos,Sugehos Sl,"C/ Ing. Moncunill, 11","C/ Ing. Moncunill, 11",17.17,100.0,50.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
407,1414,408,1415,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Con Tigo Envios 1,Con Tigo Envios,"Carrer Esteve Grau, 3","Carrer Esteve Grau, 3",17.15,100.0,93.75,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
407,2163,408,2164,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Con Tigo Envios 1,Con Tigo Envios 1,"Carrer Esteve Grau, 3","Carrer Esteve Grau, 3",18.0,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
408,1295,409,1296,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Movil Y Portatil,Movil I Portatil,"Av. de la Primavera, 130","Av. de la Primavera, 130",25.21,100.0,93.75,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
409,1907,410,1908,InPost,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Western Union,Mon Animal,"Rambla de Badal, 37","Rambla de Badal, 33",6.84,94.44,34.78,True,False,False,True,True,True,Same group - close distance,same group and distance <= 15m
409,2030,410,2031,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Western Union,Western Union Bcc Lixbel,"Rambla de Badal, 37","Rambla de Badal, 37",11.32,100.0,70.27,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
409,1600,410,1601,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Western Union,Western Union.,"Rambla de Badal, 37","Rambla de Badal, 37",22.53,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
409,1346,410,1347,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Western Union,Western Union Rambla Badal,"Rambla de Badal, 37","Rambla de Badal, 37",43.2,100.0,66.67,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
410,1595,411,1596,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Ranbeer Supermercat,Ranbeer Supermercat.,"Carrer de la Riera Blanca, 213","Carrer de la Riera Blanca, 213",2.25,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
410,1044,411,1045,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Ranbeer Supermercat,Ran Beer Supermercado,"Carrer de la Riera Blanca, 213","Carrer de la Riera Blanca, 213",17.43,100.0,90.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
410,1871,411,1872,InPost,Gls,Convenience Stores,Convenience Stores,PUDO,PUDO,Ranbeer Supermercat,Ps Ranbeer Supermercat 2,"Carrer de la Riera Blanca, 213","Carrer de la Riera Blanca, 215",20.61,96.55,88.37,True,False,False,True,True,True,Same group - strong text match,same group and strong location/address match
410,1837,411,1838,InPost,Gls,Convenience Stores,Convenience Stores,PUDO,PUDO,Ranbeer Supermercat,Ps Ranbeer Supermercat 2,"Carrer de la Riera Blanca, 213","Carrer de la Riera Blanca, 215",45.32,96.55,88.37,True,False,False,True,True,True,Same group - strong text match,same group and strong location/address match
415,1280,416,1281,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Peloperfect,Peloperfect,"Carrer del Comerç, 72","Carrer del Comerç, 72",24.19,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
418,1297,419,1298,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Globalexs,Globalexs Paqueteria,"Carrer Almería, 8","Carrer Almería, 8",23.83,100.0,62.07,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
421,1301,422,1302,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Llibreria Cuca,Libreria Cuca,"Carrer de Miralta, 1","Carrer de Miralta, 1",15.6,100.0,96.3,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
423,1412,424,1413,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Singhlocutorio,Singhlocutorio,"Carrer de Pujós, 75","Carrer de Pujós, 75",16.38,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
423,1791,424,1792,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Singhlocutorio,Singh Locutorio,"Carrer de Pujós, 75","Carrer de Pujós, 75",17.37,100.0,96.55,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
424,1410,425,1411,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanc Expendeduria 33,Estanco 33,"Carrer d'Amadeu Torner, 70","Carrer d'Amadeu Torner, 70",10.04,100.0,56.25,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
426,1978,427,1979,InPost,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Europa Fira Moviles Y Locutorio,Europa Fira Moviles Y Locutorio (0841-43),"Carrer de Natzaret, 40","Carrer de Natzaret, 40",3.26,100.0,88.57,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
426,1282,427,1283,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Europa Fira Moviles Y Locutorio,Europa Fira Moviles Y Loc,"Carrer de Natzaret, 40","Carrer de Natzaret, 40",4.53,100.0,89.29,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
426,1409,427,1410,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Europa Fira Moviles Y Locutorio,Europa Fira Moviles Y Locutorio,"Carrer de Natzaret, 40","Carrer de Natzaret, 40",4.78,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
426,884,427,885,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Europa Fira Moviles Y Locutorio,Seur - Europa Fira Moviles Y Loc,"Carrer de Natzaret, 40","Carrer de Natzaret, 40",6.73,100.0,81.97,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
426,885,427,886,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Europa Fira Moviles Y Locutorio,Amazon Counter - Europa Fira Moviles Y Locutorio,"Carrer de Natzaret, 40","Carrer de Natzaret, 41",6.73,95.24,80.52,True,False,False,True,True,True,Same group - strong text match,same group and strong location/address match
426,1873,427,1874,InPost,Gls,Convenience Stores,Convenience Stores,PUDO,PUDO,Europa Fira Moviles Y Locutorio,Ps Europa Fira Moviles Y Locutorio,"Carrer de Natzaret, 40","Carrer de Natzaret, 40, LOCAL 2",9.11,84.0,95.38,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
426,2152,427,2153,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Europa Fira Moviles Y Locutorio,Europa Fira Moviles,"Carrer de Natzaret, 40","Carrer de Natzaret, 40",25.97,100.0,76.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
428,1972,429,1973,InPost,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Western Union Lh,Super Transfer Bcn S.L. (0841-36),"C/ del Progreso, 49","C/ del Progreso, 49",5.67,100.0,30.43,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
429,1795,430,1796,InPost,Ctt Express,Locker,Convenience Stores,PUDO,PUDO,Locker Universal Service,Universal Service,"C/ Llobregat, 17","C/ Llobregat, 17",14.94,100.0,82.93,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
430,2264,431,2265,InPost,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Suramericana De Envios,Suramericana De Envíos,"Rambla Catalana, 75","Rambla Catalana, 75",9.5,100.0,100.0,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
430,1284,431,1285,InPost,SEUR,Convenience Stores,Locker,PUDO,PUDO,Suramericana De Envios,Seur Locker Suramericana,"Rambla Catalana, 75","Rambla Catalana, 75",18.69,100.0,52.17,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
432,2265,433,2266,InPost,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Goldan Alimentacion,Goldan Alimentación,"Carrer de la Riera Blanca, 146","Carrer de la Riera Blanca, 146",12.31,100.0,100.0,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
432,890,433,891,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Goldan Alimentacion,Amazon Counter - Zafiro Tours,"Carrer de la Riera Blanca, 146","Carrer de la Riera Blanca, 138",14.06,93.1,34.78,True,False,False,True,True,True,Same group - close distance,same group and distance <= 15m
432,1288,433,1289,InPost,SEUR,Convenience Stores,Locker,PUDO,PUDO,Goldan Alimentacion,Seur Locker Goldan Alimen,"Carrer de la Riera Blanca, 146","Carrer de la Riera Blanca, 146",18.11,100.0,59.09,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
433,1973,434,1974,InPost,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Libreria Jordi,Papereria Jordi Llibreria (0841-02),"Carrer del Doctor Martí Julià, 110","Carrer del Doctor Martí Julià, 110",2.07,100.0,52.63,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
433,1517,434,1518,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Libreria Jordi,Papereria Jordi / Centro Devoluciones,"Carrer del Doctor Martí Julià, 110","Carrer del Doctor Martí Julià, 110",2.13,100.0,50.85,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
433,1870,434,1871,InPost,Gls,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Libreria Jordi,Ps Papereria Jordi,"Carrer del Doctor Martí Julià, 110",Carrer del Doctor Martí Julià 110,4.64,100.0,71.43,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
433,2157,434,2158,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Libreria Jordi,Papereria Jordi,"Carrer del Doctor Martí Julià, 110","Carrer del Doctor Martí Julià, 110",8.01,100.0,76.92,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
433,1411,434,1412,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Libreria Jordi,Papeleria Libreria Jordi,"Carrer del Doctor Martí Julià, 110","Carrer del Doctor Martí Julià, 110",16.52,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
434,1307,435,1308,InPost,SEUR,Locker,Locker,PUDO,PUDO,Locker 24/7 Indigo Justicia,Seur Locker Pki Justicia,"Avinguda de la Granvia de l’Hospitalet, 25","Avinguda de la Granvia de l’Hospitalet, 25",0.55,100.0,66.67,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
434,2171,435,2172,InPost,UPS,Locker,Locker,PUDO,PUDO,Locker 24/7 Indigo Justicia,P Taquilla Pk Indigo Justicia,"Avinguda de la Granvia de l’Hospitalet, 25","Avinguda de la Granvia de l’Hospitalet, 25",11.55,100.0,64.29,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
434,2268,435,2269,InPost,Pudo,Locker,Click&Collect,PUDO,PUDO,Locker 24/7 Indigo Justicia,Parking Indigo Justicia,"Avinguda de la Granvia de l’Hospitalet, 25","Avinguda de la Granvia de l’Hospitalet, 25",26.89,100.0,68.0,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
435,437,436,438,Correos,Correos,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 29. Vall D`Hebron,Correos Barcelona Suc 29. Vall D`Hebron,"Carrer d'Arenys, 16","Carrer d'Arenys, 16",0.0,100.0,100.0,True,True,True,False,True,True,Same group - strong text match,same group and strong location/address match
435,511,436,512,Correos,Correos,Lsp Pudos,Lsp Pudos,PUDO,PUDO,Correos Barcelona Suc 29. Vall D`Hebron,Correos Barcelona Suc 29. Vall D`Hebron,"Carrer d'Arenys, 16","Carrer d'Arenys, 16-18",3.34,92.31,100.0,True,True,True,True,True,True,Same group - strong text match,same group and strong location/address match
435,863,436,864,Correos,Amazon,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 29. Vall D`Hebron,Citypaq Lockers-Correos Barcelona Suc 29. Vall D`H,"Carrer d'Arenys, 16","Carrer d'Arenys, 16",4.24,100.0,75.86,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
435,507,436,508,Correos,Correos,Lsp Pudos,Lsp Pudos,PUDO,PUDO,Correos Barcelona Suc 29. Vall D`Hebron,Barcelona Suc 29. Vall D`Hebron,"Carrer d'Arenys, 16","Carrer d'Arenys, 16-18",7.76,92.31,88.24,True,True,True,True,True,True,Same group - strong text match,same group and strong location/address match
436,438,437,439,Correos,Correos,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 21. Poble Nou,Correos Barcelona Suc 21. Poble Nou,"Carrer de Ramon Turró, 248","Carrer de Ramon Turró, 248",0.0,100.0,100.0,True,True,True,False,True,True,Same group - strong text match,same group and strong location/address match
437,511,438,512,Correos,Correos,Locker,Lsp Pudos,PUDO,PUDO,Correos Barcelona Suc 29. Vall D`Hebron,Correos Barcelona Suc 29. Vall D`Hebron,"Carrer d'Arenys, 16","Carrer d'Arenys, 16-18",3.34,92.31,100.0,True,True,True,False,True,True,Same group - strong text match,same group and strong location/address match
437,863,438,864,Correos,Amazon,Locker,Locker,PUDO,PUDO,Correos Barcelona Suc 29. Vall D`Hebron,Citypaq Lockers-Correos Barcelona Suc 29. Vall D`H,"Carrer d'Arenys, 16","Carrer d'Arenys, 16",4.24,100.0,75.86,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
437,507,438,508,Correos,Correos,Locker,Lsp Pudos,PUDO,PUDO,Correos Barcelona Suc 29. Vall D`Hebron,Barcelona Suc 29. Vall D`Hebron,"Carrer d'Arenys, 16","Carrer d'Arenys, 16-18",7.76,92.31,88.24,True,True,True,False,True,True,Same group - strong text match,same group and strong location/address match
442,516,443,517,Correos,Correos,Locker,Locker,PUDO,PUDO,Rodalies Sant Andreu Arenal,Condis,"Av. Meridiana, 402","Avenida Meridiana, 402",13.15,86.49,18.18,True,True,True,True,True,True,Same group - strong text match,same group and strong location/address match
442,512,443,513,Correos,Correos,Locker,Locker,PUDO,PUDO,Rodalies Sant Andreu Arenal,Rodalies Sant Andreu Arenal,"Av. Meridiana, 402",San Andrés de Palomar,44.82,21.62,100.0,False,False,True,True,True,True,Same group - strong text match,same group and strong location/address match
444,445,445,446,Correos,Correos,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 1 Plaza Letamendi,Correos Barcelona Suc 1 Plaza Letamendi,"Pl. del Dr. Letamendi, 5-7","Pl. del Dr. Letamendi, 5-7",0.0,100.0,100.0,True,True,True,False,True,True,Same group - strong text match,same group and strong location/address match
448,449,449,450,Correos,Correos,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 16. La Vila Olimpica,Correos Barcelona Suc 16. La Vila Olimpica,"C. del Dr. Trueta, 58","C. del Dr. Trueta, 58",0.0,100.0,100.0,True,True,True,False,True,True,Same group - strong text match,same group and strong location/address match
450,536,451,537,Correos,Amazon,Locker,Locker,PUDO,PUDO,Fgc Plaça De Catalunya,Citypaq Lockerss-Fgc Plaça De Catalunya,"Plaça de Catalunya, 1","Plaça de Catalunya, 1",4.81,100.0,72.13,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
451,453,452,454,Correos,Correos,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 15. El Clot,Correos Barcelona Suc 15. El Clot,"Carrer de Rossend Nobas, 31","Carrer de Rossend Nobas, 31",0.0,100.0,100.0,True,True,True,False,True,True,Same group - strong text match,same group and strong location/address match
451,671,452,672,Correos,Amazon,Lsp Pudos,Convenience Stores,PUDO,PUDO,Correos Barcelona Suc 15. El Clot,Correos - Barcelona Suc 15. El Clot,"Carrer de Rossend Nobas, 31","Carrer de Rossend Nobas, 31",2.53,100.0,100.0,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
451,673,452,674,Correos,Amazon,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 15. El Clot,Citypaq Lockerss-Correos Barcelona Suc 15. El Clot,"Carrer de Rossend Nobas, 31","Carrer de Rossend Nobas, 31",2.68,100.0,79.01,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
452,454,453,455,Correos,Correos,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 24. Sagrada Familia,Correos Barcelona Suc 24. Sagrada Familia,"Carrer de los Castillejos, 276","Carrer de los Castillejos, 276",0.0,100.0,100.0,True,True,True,False,True,True,Same group - strong text match,same group and strong location/address match
452,753,453,754,Correos,Amazon,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 24. Sagrada Familia,Citypaq Lockerss-Correos Barcelona Suc 24. Sagrada,"Carrer de los Castillejos, 276","Carrer de los Castillejos, 276",6.26,100.0,71.91,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
452,752,453,753,Correos,Amazon,Lsp Pudos,Convenience Stores,PUDO,PUDO,Correos Barcelona Suc 24. Sagrada Familia,Correos - Barcelona Suc 24. Sagrada Familia,"Carrer de los Castillejos, 276","Carrer de los Castillejos, 276",6.26,100.0,100.0,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
453,671,454,672,Correos,Amazon,Locker,Convenience Stores,PUDO,PUDO,Correos Barcelona Suc 15. El Clot,Correos - Barcelona Suc 15. El Clot,"Carrer de Rossend Nobas, 31","Carrer de Rossend Nobas, 31",2.53,100.0,100.0,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
453,673,454,674,Correos,Amazon,Locker,Locker,PUDO,PUDO,Correos Barcelona Suc 15. El Clot,Citypaq Lockerss-Correos Barcelona Suc 15. El Clot,"Carrer de Rossend Nobas, 31","Carrer de Rossend Nobas, 31",2.68,100.0,79.01,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
454,753,455,754,Correos,Amazon,Locker,Locker,PUDO,PUDO,Correos Barcelona Suc 24. Sagrada Familia,Citypaq Lockerss-Correos Barcelona Suc 24. Sagrada,"Carrer de los Castillejos, 276","Carrer de los Castillejos, 276",6.26,100.0,71.91,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
454,752,455,753,Correos,Amazon,Locker,Convenience Stores,PUDO,PUDO,Correos Barcelona Suc 24. Sagrada Familia,Correos - Barcelona Suc 24. Sagrada Familia,"Carrer de los Castillejos, 276","Carrer de los Castillejos, 276",6.26,100.0,100.0,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
456,458,457,459,Correos,Correos,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 22. Sepulveda,Correos Barcelona Suc 22. Sepulveda,"Av. de Mistral, 44","Av. de Mistral, 44",0.0,100.0,100.0,True,True,True,False,True,True,Same group - strong text match,same group and strong location/address match
457,459,458,460,Correos,Correos,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 27. Sant Marti,Correos Barcelona Suc 27. Sant Marti,"Rambla de Guipúscoa, 119","Rambla de Guipúscoa, 119",0.0,100.0,100.0,True,True,True,False,True,True,Same group - strong text match,same group and strong location/address match
457,707,458,708,Correos,Amazon,Lsp Pudos,Convenience Stores,PUDO,PUDO,Correos Barcelona Suc 27. Sant Marti,Correos - Barcelona Suc 27. Sant Marti,"Rambla de Guipúscoa, 119","Rambla de Guipúscoa, 119",3.69,100.0,100.0,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
457,706,458,707,Correos,Amazon,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 27. Sant Marti,Citypaq Lockerss-Correos Barcelona Suc 27. Sant Mar,"Rambla de Guipúscoa, 119","Rambla de Guipúscoa, 119",3.8,100.0,77.65,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
459,707,460,708,Correos,Amazon,Locker,Convenience Stores,PUDO,PUDO,Correos Barcelona Suc 27. Sant Marti,Correos - Barcelona Suc 27. Sant Marti,"Rambla de Guipúscoa, 119","Rambla de Guipúscoa, 119",3.69,100.0,100.0,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
459,706,460,707,Correos,Amazon,Locker,Locker,PUDO,PUDO,Correos Barcelona Suc 27. Sant Marti,Citypaq Lockerss-Correos Barcelona Suc 27. Sant Mar,"Rambla de Guipúscoa, 119","Rambla de Guipúscoa, 119",3.8,100.0,77.65,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
460,598,461,599,Correos,Amazon,Locker,Locker,PUDO,PUDO,Fgc Provença,Citypaq Lockerss-Fgc Provença,Calle C/ Balmes Esq C/ Rosello S/N,Calle C/ Balmes Esq C/ Rosello S/N,8.0,100.0,58.54,False,False,False,True,True,True,Same group - strong text match,same group and strong location/address match
461,462,462,463,Correos,Correos,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 7. Via Augusta,Correos Barcelona Suc 7. Via Augusta,"Vía Augusta, 207","Vía Augusta, 207",0.0,100.0,100.0,True,True,True,False,True,True,Same group - strong text match,same group and strong location/address match
464,467,465,468,Correos,Correos,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 28. Besós,Correos Barcelona Suc 28. Besós,"Carrer de Jaume Huguet, 8","Carrer de Jaume Huguet, 8",0.0,100.0,100.0,True,True,True,False,True,True,Same group - strong text match,same group and strong location/address match
465,468,466,469,Correos,Correos,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 14. Les Tres Torres,Correos Barcelona Suc 14. Les Tres Torres,"Carrer de Castellnou, 57","Carrer de Castellnou, 57",0.0,100.0,100.0,True,True,True,False,True,True,Same group - strong text match,same group and strong location/address match
466,469,467,470,Correos,Correos,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Op,Correos Barcelona Op,"Pl. de Correus, S/N, Ciutat Vella","Pl. de Correus, S/N, Ciutat Vella",0.0,100.0,100.0,False,False,True,False,True,True,Same group - strong text match,same group and strong location/address match
473,807,474,808,Correos,Amazon,Locker,Locker,PUDO,PUDO,Bluespace,Amazon Lockers - Judit,"Pont del Potosí, 5","Pont del Potosí, 5",4.47,100.0,13.79,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
473,809,474,810,Correos,Amazon,Locker,Locker,PUDO,PUDO,Bluespace,Citypaq Lockerss-Bluespace,"Pont del Potosí, 5","Pont del Potosí, 5",12.65,100.0,51.43,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
480,520,481,521,Correos,Correos,Locker,Locker,PUDO,PUDO,Plusfresc,Plusfresc,"Vía Augusta, 188","Vía Augusta, 188",24.51,100.0,100.0,True,True,True,True,True,True,Same group - strong text match,same group and strong location/address match
