Provincias;Municipios;Secciones;Sexo;Edad;Periodo;Total
28 Madrid;28079 Madrid;2807913017 Madrid sección 13017;Total;Todas las edades;2025;1.032
28 Madrid;28079 Madrid;2807913018 Madrid sección 13018;Total;Todas las edades;2025;992
28 Madrid;28079 Madrid;2807913019 Madrid sección 13019;Total;Todas las edades;2025;796
28 Madrid;28079 Madrid;2807913021 Madrid sección 13021;Total;Todas las edades;2025;1.022
28 Madrid;28079 Madrid;2807913022 Madrid sección 13022;Total;Todas las edades;2025;1.053
28 Madrid;28079 Madrid;2807913023 Madrid sección 13023;Total;Todas las edades;2025;872
28 Madrid;28079 Madrid;2807913024 Madrid sección 13024;Total;Todas las edades;2025;941
28 Madrid;28079 Madrid;2807913026 Madrid sección 13026;Total;Todas las edades;2025;1.004
28 Madrid;28079 Madrid;2807913027 Madrid sección 13027;Total;Todas las edades;2025;""
28 Madrid;28079 Madrid;2807913028 Madrid sección 13028;Total;Todas las edades;2025;882
28 Madrid;28079 Madrid;2807913029 Madrid sección 13029;Total;Todas las edades;2025;1.395
28 Madrid;28079 Madrid;2807913030 Madrid sección 13030;Total;Todas las edades;2025;1.956
28 Madrid;28079 Madrid;2807913031 Madrid sección 13031;Total;Todas las edades;2025;1.274
28 Madrid;28079 Madrid;2807913032 Madrid sección 13032;Total;Todas las edades;2025;2.184
28 Madrid;28079 Madrid;2807913033 Madrid sección 13033;Total;Todas las edades;2025;1.512
28 Madrid;28079 Madrid;2807913034 Madrid sección 13034;Total;Todas las edades;2025;1.453
28 Madrid;28079 Madrid;2807913035 Madrid sección 13035;Total;Todas las edades;2025;2.867
28 Madrid;28079 Madrid;2807913036 Madrid sección 13036;Total;Todas las edades;2025;1.400
28 Madrid;28079 Madrid;2807913037 Madrid sección 13037;Total;Todas las edades;2025;1.631
28 Madrid;28079 Madrid;2807913038 Madrid sección 13038;Total;Todas las edades;2025;1.239
28 Madrid;28079 Madrid;2807913039 Madrid sección 13039;Total;Todas las edades;2025;1.125
28 Madrid;28079 Madrid;2807913040 Madrid sección 13040;Total;Todas las edades;2025;1.631
28 Madrid;28079 Madrid;2807913041 Madrid sección 13041;Total;Todas las edades;2025;2.300
28 Madrid;28079 Madrid;2807913042 Madrid sección 13042;Total;Todas las edades;2025;1.579
28 Madrid;28079 Madrid;2807913043 Madrid sección 13043;Total;Todas las edades;2025;1.752
28 Madrid;28079 Madrid;2807913044 Madrid sección 13044;Total;Todas las edades;2025;2.466
28 Madrid;28079 Madrid;2807913045 Madrid sección 13045;Total;Todas las edades;2025;1.682
28 Madrid;28079 Madrid;2807913046 Madrid sección 13046;Total;Todas las edades;2025;2.291
28 Madrid;28079 Madrid;2807913047 Madrid sección 13047;Total;Todas las edades;2025;1.828
28 Madrid;28079 Madrid;2807913048 Madrid sección 13048;Total;Todas las edades;2025;1.710
28 Madrid;28079 Madrid;2807913049 Madrid sección 13049;Total;Todas las edades;2025;2.245
28 Madrid;28079 Madrid;2807913050 Madrid sección 13050;Total;Todas las edades;2025;1.349
28 Madrid;28079 Madrid;2807913052 Madrid sección 13052;Total;Todas las edades;2025;1.253
28 Madrid;28079 Madrid;2807913053 Madrid sección 13053;Total;Todas las edades;2025;1.533
28 Madrid;28079 Madrid;2807913054 Madrid sección 13054;Total;Todas las edades;2025;2.227
28 Madrid;28079 Madrid;2807913055 Madrid sección 13055;Total;Todas las edades;2025;1.503
28 Madrid;28079 Madrid;2807913056 Madrid sección 13056;Total;Todas las edades;2025;1.968
28 Madrid;28079 Madrid;2807913057 Madrid sección 13057;Total;Todas las edades;2025;1.752
28 Madrid;28079 Madrid;2807913058 Madrid sección 13058;Total;Todas las edades;2025;1.367
28 Madrid;28079 Madrid;2807913059 Madrid sección 13059;Total;Todas las edades;2025;1.369
28 Madrid;28079 Madrid;2807913060 Madrid sección 13060;Total;Todas las edades;2025;1.331
28 Madrid;28079 Madrid;2807913061 Madrid sección 13061;Total;Todas las edades;2025;1.215
28 Madrid;28079 Madrid;2807913062 Madrid sección 13062;Total;Todas las edades;2025;1.373
28 Madrid;28079 Madrid;2807913063 Madrid sección 13063;Total;Todas las edades;2025;1.125
28 Madrid;28079 Madrid;2807913065 Madrid sección 13065;Total;Todas las edades;2025;2.201
28 Madrid;28079 Madrid;2807913066 Madrid sección 13066;Total;Todas las edades;2025;1.177
28 Madrid;28079 Madrid;2807913069 Madrid sección 13069;Total;Todas las edades;2025;896
28 Madrid;28079 Madrid;2807913074 Madrid sección 13074;Total;Todas las edades;2025;2.059
28 Madrid;28079 Madrid;2807913077 Madrid sección 13077;Total;Todas las edades;2025;1.398
28 Madrid;28079 Madrid;2807913078 Madrid sección 13078;Total;Todas las edades;2025;1.730
28 Madrid;28079 Madrid;2807913079 Madrid sección 13079;Total;Todas las edades;2025;1.826
28 Madrid;28079 Madrid;2807913080 Madrid sección 13080;Total;Todas las edades;2025;1.851
28 Madrid;28079 Madrid;2807913083 Madrid sección 13083;Total;Todas las edades;2025;2.126
28 Madrid;28079 Madrid;2807913084 Madrid sección 13084;Total;Todas las edades;2025;1.202
28 Madrid;28079 Madrid;2807913086 Madrid sección 13086;Total;Todas las edades;2025;1.585
28 Madrid;28079 Madrid;2807913087 Madrid sección 13087;Total;Todas las edades;2025;790
28 Madrid;28079 Madrid;2807913088 Madrid sección 13088;Total;Todas las edades;2025;1.087
28 Madrid;28079 Madrid;2807913089 Madrid sección 13089;Total;Todas las edades;2025;946
28 Madrid;28079 Madrid;2807913090 Madrid sección 13090;Total;Todas las edades;2025;1.097
28 Madrid;28079 Madrid;2807913091 Madrid sección 13091;Total;Todas las edades;2025;1.166
28 Madrid;28079 Madrid;2807913092 Madrid sección 13092;Total;Todas las edades;2025;2.277
28 Madrid;28079 Madrid;2807913094 Madrid sección 13094;Total;Todas las edades;2025;2.114
28 Madrid;28079 Madrid;2807913103 Madrid sección 13103;Total;Todas las edades;2025;926
28 Madrid;28079 Madrid;2807913104 Madrid sección 13104;Total;Todas las edades;2025;1.810
28 Madrid;28079 Madrid;2807913108 Madrid sección 13108;Total;Todas las edades;2025;1.878
28 Madrid;28079 Madrid;2807913109 Madrid sección 13109;Total;Todas las edades;2025;2.164
28 Madrid;28079 Madrid;2807913110 Madrid sección 13110;Total;Todas las edades;2025;931
28 Madrid;28079 Madrid;2807913111 Madrid sección 13111;Total;Todas las edades;2025;846
28 Madrid;28079 Madrid;2807913112 Madrid sección 13112;Total;Todas las edades;2025;1.392
28 Madrid;28079 Madrid;2807913114 Madrid sección 13114;Total;Todas las edades;2025;""
28 Madrid;28079 Madrid;2807913115 Madrid sección 13115;Total;Todas las edades;2025;2.502
28 Madrid;28079 Madrid;2807913116 Madrid sección 13116;Total;Todas las edades;2025;834
28 Madrid;28079 Madrid;2807913117 Madrid sección 13117;Total;Todas las edades;2025;1.842
28 Madrid;28079 Madrid;2807913118 Madrid sección 13118;Total;Todas las edades;2025;791
28 Madrid;28079 Madrid;2807913119 Madrid sección 13119;Total;Todas las edades;2025;1.435
28 Madrid;28079 Madrid;2807913120 Madrid sección 13120;Total;Todas las edades;2025;1.333
28 Madrid;28079 Madrid;2807913121 Madrid sección 13121;Total;Todas las edades;2025;999
28 Madrid;28079 Madrid;2807913122 Madrid sección 13122;Total;Todas las edades;2025;929
28 Madrid;28079 Madrid;2807913123 Madrid sección 13123;Total;Todas las edades;2025;1.313
28 Madrid;28079 Madrid;2807913124 Madrid sección 13124;Total;Todas las edades;2025;1.530
28 Madrid;28079 Madrid;2807913125 Madrid sección 13125;Total;Todas las edades;2025;1.284
28 Madrid;28079 Madrid;2807913126 Madrid sección 13126;Total;Todas las edades;2025;""
28 Madrid;28079 Madrid;2807913127 Madrid sección 13127;Total;Todas las edades;2025;2.689
28 Madrid;28079 Madrid;2807913128 Madrid sección 13128;Total;Todas las edades;2025;1.362
28 Madrid;28079 Madrid;2807913129 Madrid sección 13129;Total;Todas las edades;2025;831
28 Madrid;28079 Madrid;2807913131 Madrid sección 13131;Total;Todas las edades;2025;767
28 Madrid;28079 Madrid;2807913132 Madrid sección 13132;Total;Todas las edades;2025;1.164
28 Madrid;28079 Madrid;2807913133 Madrid sección 13133;Total;Todas las edades;2025;1.079
28 Madrid;28079 Madrid;2807913134 Madrid sección 13134;Total;Todas las edades;2025;1.122
28 Madrid;28079 Madrid;2807913135 Madrid sección 13135;Total;Todas las edades;2025;839
28 Madrid;28079 Madrid;2807913136 Madrid sección 13136;Total;Todas las edades;2025;1.116
28 Madrid;28079 Madrid;2807913137 Madrid sección 13137;Total;Todas las edades;2025;1.688
28 Madrid;28079 Madrid;2807913138 Madrid sección 13138;Total;Todas las edades;2025;1.024
28 Madrid;28079 Madrid;2807913139 Madrid sección 13139;Total;Todas las edades;2025;1.163
28 Madrid;28079 Madrid;2807913140 Madrid sección 13140;Total;Todas las edades;2025;1.559
28 Madrid;28079 Madrid;2807913142 Madrid sección 13142;Total;Todas las edades;2025;1.584
28 Madrid;28079 Madrid;2807913143 Madrid sección 13143;Total;Todas las edades;2025;781
28 Madrid;28079 Madrid;2807913144 Madrid sección 13144;Total;Todas las edades;2025;1.537
28 Madrid;28079 Madrid;2807913145 Madrid sección 13145;Total;Todas las edades;2025;1.148
28 Madrid;28079 Madrid;2807913146 Madrid sección 13146;Total;Todas las edades;2025;1.299
28 Madrid;28079 Madrid;2807913147 Madrid sección 13147;Total;Todas las edades;2025;1.396
28 Madrid;28079 Madrid;2807913148 Madrid sección 13148;Total;Todas las edades;2025;1.444
28 Madrid;28079 Madrid;2807913150 Madrid sección 13150;Total;Todas las edades;2025;1.438
28 Madrid;28079 Madrid;2807913153 Madrid sección 13153;Total;Todas las edades;2025;1.643
28 Madrid;28079 Madrid;2807913154 Madrid sección 13154;Total;Todas las edades;2025;1.222
28 Madrid;28079 Madrid;2807913155 Madrid sección 13155;Total;Todas las edades;2025;2.410
28 Madrid;28079 Madrid;2807913156 Madrid sección 13156;Total;Todas las edades;2025;958
28 Madrid;28079 Madrid;2807913157 Madrid sección 13157;Total;Todas las edades;2025;1.444
28 Madrid;28079 Madrid;2807913158 Madrid sección 13158;Total;Todas las edades;2025;2.094
28 Madrid;28079 Madrid;2807913160 Madrid sección 13160;Total;Todas las edades;2025;1.799
28 Madrid;28079 Madrid;2807913161 Madrid sección 13161;Total;Todas las edades;2025;1.083
28 Madrid;28079 Madrid;2807913162 Madrid sección 13162;Total;Todas las edades;2025;730
28 Madrid;28079 Madrid;2807913163 Madrid sección 13163;Total;Todas las edades;2025;941
28 Madrid;28079 Madrid;2807913164 Madrid sección 13164;Total;Todas las edades;2025;857
28 Madrid;28079 Madrid;2807913166 Madrid sección 13166;Total;Todas las edades;2025;1.998
28 Madrid;28079 Madrid;2807913168 Madrid sección 13168;Total;Todas las edades;2025;2.656
28 Madrid;28079 Madrid;2807913169 Madrid sección 13169;Total;Todas las edades;2025;1.570
28 Madrid;28079 Madrid;2807913170 Madrid sección 13170;Total;Todas las edades;2025;1.110
28 Madrid;28079 Madrid;2807913171 Madrid sección 13171;Total;Todas las edades;2025;1.137
28 Madrid;28079 Madrid;2807913172 Madrid sección 13172;Total;Todas las edades;2025;1.418
28 Madrid;28079 Madrid;2807913173 Madrid sección 13173;Total;Todas las edades;2025;1.196
28 Madrid;28079 Madrid;2807913174 Madrid sección 13174;Total;Todas las edades;2025;1.690
28 Madrid;28079 Madrid;2807913175 Madrid sección 13175;Total;Todas las edades;2025;1.566
28 Madrid;28079 Madrid;2807913176 Madrid sección 13176;Total;Todas las edades;2025;1.264
28 Madrid;28079 Madrid;2807913177 Madrid sección 13177;Total;Todas las edades;2025;1.235
28 Madrid;28079 Madrid;2807913178 Madrid sección 13178;Total;Todas las edades;2025;1.183
28 Madrid;28079 Madrid;2807913179 Madrid sección 13179;Total;Todas las edades;2025;656
28 Madrid;28079 Madrid;2807913180 Madrid sección 13180;Total;Todas las edades;2025;1.072
28 Madrid;28079 Madrid;2807913181 Madrid sección 13181;Total;Todas las edades;2025;1.348
28 Madrid;28079 Madrid;2807913182 Madrid sección 13182;Total;Todas las edades;2025;1.130
28 Madrid;28079 Madrid;2807913183 Madrid sección 13183;Total;Todas las edades;2025;1.259
28 Madrid;28079 Madrid;2807913184 Madrid sección 13184;Total;Todas las edades;2025;1.864
28 Madrid;28079 Madrid;2807913185 Madrid sección 13185;Total;Todas las edades;2025;1.735
28 Madrid;28079 Madrid;2807913186 Madrid sección 13186;Total;Todas las edades;2025;2.376
28 Madrid;28079 Madrid;2807913187 Madrid sección 13187;Total;Todas las edades;2025;1.964
28 Madrid;28079 Madrid;2807913189 Madrid sección 13189;Total;Todas las edades;2025;1.329
28 Madrid;28079 Madrid;2807913190 Madrid sección 13190;Total;Todas las edades;2025;2.231
28 Madrid;28079 Madrid;2807913191 Madrid sección 13191;Total;Todas las edades;2025;2.115
28 Madrid;28079 Madrid;2807913192 Madrid sección 13192;Total;Todas las edades;2025;1.530
28 Madrid;28079 Madrid;2807913193 Madrid sección 13193;Total;Todas las edades;2025;1.493
28 Madrid;28079 Madrid;2807913194 Madrid sección 13194;Total;Todas las edades;2025;1.801
28 Madrid;28079 Madrid;2807913195 Madrid sección 13195;Total;Todas las edades;2025;1.192
28 Madrid;28079 Madrid;2807913196 Madrid sección 13196;Total;Todas las edades;2025;1.423
28 Madrid;28079 Madrid;2807913197 Madrid sección 13197;Total;Todas las edades;2025;1.844
28 Madrid;28079 Madrid;2807913198 Madrid sección 13198;Total;Todas las edades;2025;1.317
28 Madrid;28079 Madrid;2807913199 Madrid sección 13199;Total;Todas las edades;2025;1.522
28 Madrid;28079 Madrid;2807913200 Madrid sección 13200;Total;Todas las edades;2025;1.771
28 Madrid;28079 Madrid;2807913201 Madrid sección 13201;Total;Todas las edades;2025;1.080
28 Madrid;28079 Madrid;2807913202 Madrid sección 13202;Total;Todas las edades;2025;1.494
28 Madrid;28079 Madrid;2807913203 Madrid sección 13203;Total;Todas las edades;2025;1.396
28 Madrid;28079 Madrid;2807913204 Madrid sección 13204;Total;Todas las edades;2025;1.383
28 Madrid;28079 Madrid;2807913205 Madrid sección 13205;Total;Todas las edades;2025;1.201
28 Madrid;28079 Madrid;2807913206 Madrid sección 13206;Total;Todas las edades;2025;1.943
28 Madrid;28079 Madrid;2807913207 Madrid sección 13207;Total;Todas las edades;2025;2.090
28 Madrid;28079 Madrid;2807913208 Madrid sección 13208;Total;Todas las edades;2025;1.690
28 Madrid;28079 Madrid;2807913209 Madrid sección 13209;Total;Todas las edades;2025;1.454
28 Madrid;28079 Madrid;2807913210 Madrid sección 13210;Total;Todas las edades;2025;2.435
28 Madrid;28079 Madrid;2807913211 Madrid sección 13211;Total;Todas las edades;2025;1.005
28 Madrid;28079 Madrid;2807913212 Madrid sección 13212;Total;Todas las edades;2025;878
28 Madrid;28079 Madrid;2807913213 Madrid sección 13213;Total;Todas las edades;2025;1.319
28 Madrid;28079 Madrid;2807913214 Madrid sección 13214;Total;Todas las edades;2025;1.347
28 Madrid;28079 Madrid;2807913215 Madrid sección 13215;Total;Todas las edades;2025;1.278
28 Madrid;28079 Madrid;2807913216 Madrid sección 13216;Total;Todas las edades;2025;2.776
28 Madrid;28079 Madrid;2807913217 Madrid sección 13217;Total;Todas las edades;2025;1.365
28 Madrid;28079 Madrid;2807913218 Madrid sección 13218;Total;Todas las edades;2025;1.560
28 Madrid;28079 Madrid;2807913219 Madrid sección 13219;Total;Todas las edades;2025;1.345
28 Madrid;28079 Madrid;2807914002 Madrid sección 14002;Total;Todas las edades;2025;1.387
28 Madrid;28079 Madrid;2807914003 Madrid sección 14003;Total;Todas las edades;2025;1.367
28 Madrid;28079 Madrid;2807914004 Madrid sección 14004;Total;Todas las edades;2025;1.213
28 Madrid;28079 Madrid;2807914005 Madrid sección 14005;Total;Todas las edades;2025;1.325
28 Madrid;28079 Madrid;2807914006 Madrid sección 14006;Total;Todas las edades;2025;""
28 Madrid;28079 Madrid;2807914010 Madrid sección 14010;Total;Todas las edades;2025;1.189
28 Madrid;28079 Madrid;2807914012 Madrid sección 14012;Total;Todas las edades;2025;1.464
28 Madrid;28079 Madrid;2807914013 Madrid sección 14013;Total;Todas las edades;2025;981
28 Madrid;28079 Madrid;2807914014 Madrid sección 14014;Total;Todas las edades;2025;627
28 Madrid;28079 Madrid;2807914015 Madrid sección 14015;Total;Todas las edades;2025;846
28 Madrid;28079 Madrid;2807914016 Madrid sección 14016;Total;Todas las edades;2025;709
28 Madrid;28079 Madrid;2807914017 Madrid sección 14017;Total;Todas las edades;2025;819
28 Madrid;28079 Madrid;2807914018 Madrid sección 14018;Total;Todas las edades;2025;1.104
28 Madrid;28079 Madrid;2807914019 Madrid sección 14019;Total;Todas las edades;2025;""
28 Madrid;28079 Madrid;2807914020 Madrid sección 14020;Total;Todas las edades;2025;1.427
28 Madrid;28079 Madrid;2807914021 Madrid sección 14021;Total;Todas las edades;2025;900
28 Madrid;28079 Madrid;2807914022 Madrid sección 14022;Total;Todas las edades;2025;844
28 Madrid;28079 Madrid;2807914024 Madrid sección 14024;Total;Todas las edades;2025;1.408
28 Madrid;28079 Madrid;2807914025 Madrid sección 14025;Total;Todas las edades;2025;1.181
28 Madrid;28079 Madrid;2807914026 Madrid sección 14026;Total;Todas las edades;2025;916
28 Madrid;28079 Madrid;2807914027 Madrid sección 14027;Total;Todas las edades;2025;1.116
28 Madrid;28079 Madrid;2807914028 Madrid sección 14028;Total;Todas las edades;2025;1.033
28 Madrid;28079 Madrid;2807914029 Madrid sección 14029;Total;Todas las edades;2025;903
28 Madrid;28079 Madrid;2807914030 Madrid sección 14030;Total;Todas las edades;2025;1.665
28 Madrid;28079 Madrid;2807914031 Madrid sección 14031;Total;Todas las edades;2025;866
28 Madrid;28079 Madrid;2807914032 Madrid sección 14032;Total;Todas las edades;2025;936
28 Madrid;28079 Madrid;2807914033 Madrid sección 14033;Total;Todas las edades;2025;748
28 Madrid;28079 Madrid;2807914034 Madrid sección 14034;Total;Todas las edades;2025;886
28 Madrid;28079 Madrid;2807914035 Madrid sección 14035;Total;Todas las edades;2025;751
28 Madrid;28079 Madrid;2807914036 Madrid sección 14036;Total;Todas las edades;2025;1.209
28 Madrid;28079 Madrid;2807914037 Madrid sección 14037;Total;Todas las edades;2025;1.031
28 Madrid;28079 Madrid;2807914038 Madrid sección 14038;Total;Todas las edades;2025;884
28 Madrid;28079 Madrid;2807914039 Madrid sección 14039;Total;Todas las edades;2025;1.131
