City,Location_Cluster_ID,Representative_Latitude,Representative_Longitude,Record_Count,Company_Count,Companies,Addresses,Locations,Has_Locker,Has_PUDO,Has_Click_Collect,Has_Distribution_Center,Has_Last_Mile_Station,Has_Warehouse,Has_Convenience_Store,Has_Unknown,Cluster_Service_Type_Code,Cluster_Service_Type_Name,Cluster_Sharing_Type_Code,Cluster_Sharing_Type_Name,Cluster_Diameter_m,Cluster_Spatial_Confidence_Code,Cluster_Spatial_Confidence_Name,Cluster_Review_Required
madrid,MAD_LOC_000077,40.4071161259573,-3.67593922362224,1,1,InPost,"Av. del Mediterráneo, 16",Incerco Ventanas,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000078,40.3991220068563,-3.67197048786089,1,1,InPost,"C. de Seco, 3",Floristeria Cala,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000079,40.3969398457762,-3.67199850977412,1,1,InPost,"C. del Cerro Negro, 12",Locker Open Wash Cerro Negro,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000080,40.4039197297301,-3.67916457357909,1,1,InPost,"Av. de la Ciudad de Barcelona, 39, Retiro",Biofitness Nutricion Deportiva,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000081,40.4045371106488,-3.67956725779444,1,1,InPost,"Calle de Narciso Serra, 5",Locutorio Madrid,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000082,40.402817395384,-3.67972925917327,3,3,Amazon | InPost | SEUR,"C. de Téllez, 17 | C. de Téllez, 19",Amazon Locker - Timor | Estanco Tellez | Estanco Tellez Madrid,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",31.68,3,Review,True
madrid,MAD_LOC_000083,40.42813860584525,-3.7168847144239074,4,4,Amazon | Correos | Ctt Express | InPost,"C. de Quintana, 9 | Martin De Los Heros, 57",Amazon Counter - Ma Tecnologia Markt | MADRID SUC 8. ARGÜELLES | Ma Tecnologia Markt | Na Tecnologia Market,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",25.8,2,Medium,False
madrid,MAD_LOC_000084,40.43243331216591,-3.719463646925206,5,3,Amazon | InPost | SEUR,"C. de Romero Robledo, 9",Estanco 804 | Seur - Estanco 804 | Seur Lockers Parking Bolto,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",27.48,2,Medium,False
madrid,MAD_LOC_000085,40.4261394537421,-3.71473009442362,1,1,InPost,"Calle de Luisa Fernanda, 13",Brothers Telecom,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000086,40.42526663595097,-3.713472540228973,7,7,Celeritas | Dhl | Gls | InPost | Nacex | SEUR | UPS,"Calle de la Princesa, 3 | Calle de la Princesa, 3, Loocal 6",Mobile Centre | Mobile Centre (2886-04) | Ps Mobile Centre,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",42.23,3,Review,True
madrid,MAD_LOC_000087,40.42073559197455,-3.7175512062941296,2,2,InPost | SEUR,"Cta. de San Vicente, 38",Locker 24/7 Grupo Bolton Princi | Seur Lockers Parking Bolto,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",11.98,1,High,False
